name,poste,Team,taille,accélération,speed,offensif,technique,mouvement,defense general,gardien general,Years
 D. Ginczek,BU,VfL Wolfsbourg,"6'3""",84,67,325,286,333,94,56,2019
 D. Abraham,DC,Eintracht Francfort,"6'2""",79,76,306,290,347,235,45,2019
 F. Grillitsch,MC,TSG 1899 Hoffenheim,"6'2""",63,62,323,352,336,188,53,2019
 I. Belfodil,BU,TSG 1899 Hoffenheim,"6'3""",72,68,361,365,311,84,52,2019
 L. Bittencourt,MD,TSG 1899 Hoffenheim,"5'7""",79,90,328,383,427,166,62,2019
 N. Amiri,MOC,TSG 1899 Hoffenheim,"5'11""",68,77,325,386,375,156,60,2019
 D. Baier,MDC,FC Augsbourg,"5'9""",43,53,316,365,322,218,41,2019
 M. Gregoritsch,MOC,FC Augsbourg,"6'4""",68,65,365,385,330,114,47,2019
 L. Klostermann,DD,RB Leipzig,"6'2""",90,79,308,261,367,233,44,2019
 Bruma,AD,RB Leipzig,"5'8""",89,94,331,377,434,81,52,2019
 D. Zagadou,DC,Borussia Dortmund,"6'5""",69,52,251,226,270,235,55,2019
 M. Wolf,MD,Borussia Dortmund,"6'2""",84,83,349,356,376,186,58,2019
 M. Schmelzer,DG,Borussia Dortmund,"5'11""",78,74,296,335,357,233,56,2019
 M. Lang,DD,Borussia Mönchengladbach,"6'1""",72,69,371,310,331,230,50,2019
 O. Wendt,DLG,Borussia Mönchengladbach,"5'11""",76,75,329,364,371,224,55,2019
 D. Zakaria,MDC,Borussia Mönchengladbach,"6'3""",86,74,298,340,365,238,55,2019
 P. Herrmann,AD,Borussia Mönchengladbach,"5'10""",83,79,340,357,398,108,50,2019
 T. Strobl,DC,Borussia Mönchengladbach,"6'2""",55,51,259,285,275,237,55,2019
 F. Johnson,MG,Borussia Mönchengladbach,"6'0""",79,78,348,353,377,210,51,2019
 V. Grifo,AD,SC Fribourg,"5'11""",67,74,346,394,371,111,52,2019
 M. Weiser,MD,Bayer 04 Leverkusen,"5'10""",78,85,342,357,404,216,60,2019
 Wendell,DLG,Bayer 04 Leverkusen,"5'10""",79,87,274,363,396,227,54,2019
 D. Kohr,DC,Bayer 04 Leverkusen,"6'1""",69,66,287,310,347,232,43,2019
 A. Dragović,DC,Bayer 04 Leverkusen,"6'1""",67,65,270,283,340,230,49,2019
 G. Burgstaller,BU,FC Schalke 04,"6'2""",68,69,369,308,345,92,52,2019
 A. Harit,MOC,FC Schalke 04,"5'11""",77,87,316,364,407,126,57,2019
 A. Schöpf,MD,FC Schalke 04,"5'10""",77,78,332,351,386,171,53,2019
 S. Ascacíbar,MDC,VfB Stuttgart,"5'6""",65,75,263,286,379,239,44,2019
 M. Plattenhardt,DLG,Hertha BSC,"5'11""",74,74,322,398,367,231,65,2019
 V. Ibišević,BU,Hertha BSC,"6'2""",44,41,385,324,287,110,71,2019
 V. Darida,MC,Hertha BSC,"5'7""",65,70,323,376,379,198,74,2019
 F. Lustenberger,DC,Hertha BSC,"5'11""",53,63,255,272,324,238,54,2019
 Aarón Martín,DG,1. FSV Mayence 05,"5'11""",69,77,295,335,365,231,59,2019
 D. Latza,MC,1. FSV Mayence 05,"5'10""",64,68,292,341,356,214,59,2019
 A. Mehmedi,AD,VfL Wolfsbourg,"6'0""",72,74,361,355,376,119,66,2019
 M. Esser,G,Hanovre 96,"6'6""",48,32,91,98,210,51,372,2019
 N. Füllkrug,BU,Hanovre 96,"6'2""",65,63,360,330,317,94,56,2019
 I. Bebou,AD,Hanovre 96,"6'0""",95,91,333,323,418,94,55,2019
 Gelson Fernandes,MDC,Eintracht Francfort,"5'10""",60,66,304,312,333,227,56,2019
 T. Chandler,DD,Eintracht Francfort,"6'1""",79,74,338,327,333,232,50,2019
 S. Rode,MDC,Eintracht Francfort,"5'10""",66,69,317,318,353,232,49,2019
 E. Bičakčić,DC,TSG 1899 Hoffenheim,"6'1""",61,53,242,212,303,228,64,2019
 Joelinton,BU,TSG 1899 Hoffenheim,"6'1""",79,77,332,301,369,111,56,2019
 P. Max,DLG,FC Augsbourg,"5'10""",85,79,308,378,392,215,57,2019
 I. Konaté,DC,RB Leipzig,"6'4""",84,73,225,247,344,233,49,2019
 K. Laimer,DLD,RB Leipzig,"5'11""",79,77,341,346,382,223,58,2019
 N. Mukiele,DD,RB Leipzig,"6'1""",84,78,282,316,365,233,57,2019
 J. Augustin,AT,RB Leipzig,"5'10""",88,85,344,299,401,77,46,2019
 D. Upamecano,DC,RB Leipzig,"6'1""",85,73,250,249,348,227,45,2019
 Rafinha,DLD,FC Bayern Munich,"5'8""",68,76,286,353,379,232,65,2019
 F. Neuhaus,MOC,Borussia Mönchengladbach,"6'0""",67,74,313,340,373,187,53,2019
 T. Jantschke,DC,Borussia Mönchengladbach,"5'10""",63,63,273,283,345,233,43,2019
 D. Heintz,DC,SC Fribourg,"6'2""",64,53,243,278,292,229,60,2019
 T. Jedvaj,DC,Bayer 04 Leverkusen,"6'0""",68,71,303,261,341,227,60,2019
 B. Embolo,BU,FC Schalke 04,"6'1""",79,76,338,338,370,76,45,2019
 G. Castro,MOC,VfB Stuttgart,"5'8""",65,70,334,381,370,207,60,2019
 S. Zuber,MOC,VfB Stuttgart,"6'0""",79,76,345,368,371,210,60,2019
 T. Baumgartl,DC,VfB Stuttgart,"6'3""",65,62,230,235,303,236,69,2019
 H. Badstuber,DC,VfB Stuttgart,"6'3""",37,36,308,338,235,232,48,2019
 C. Gentner,MC,VfB Stuttgart,"6'2""",39,37,368,339,248,217,57,2019
 T. Gebre Selassie,DD,SV Werder Brême,"5'11""",75,75,329,332,363,215,48,2019
 S. Langkamp,DC,SV Werder Brême,"6'3""",54,51,222,184,276,238,52,2019
 L. Augustinsson,DLG,SV Werder Brême,"5'11""",79,77,318,368,376,222,55,2019
 Y. Ōsako,MOC,SV Werder Brême,"6'0""",76,77,336,337,387,124,51,2019
 P. Bargfrede,MDC,SV Werder Brême,"5'9""",68,66,294,328,358,233,54,2019
 M. Harnik,BU,SV Werder Brême,"6'1""",75,75,369,341,357,128,57,2019
 F. Bartels,AD,SV Werder Brême,"5'9""",76,79,324,360,394,117,51,2019
 M. Grujić,MC,Hertha BSC,"6'3""",67,59,348,342,321,216,56,2019
 P. Skjelbred,MDC,Hertha BSC,"5'9""",55,66,275,352,351,214,44,2019
 O. Duda,MOC,Hertha BSC,"5'11""",67,70,335,379,363,187,67,2019
 T. Kraft,G,Hertha BSC,"6'2""",50,45,89,85,256,59,364,2019
 D. Brosinski,DD,1. FSV Mayence 05,"5'10""",79,84,329,378,388,222,56,2019
 J. Boëtius,AD,1. FSV Mayence 05,"5'10""",85,88,342,364,409,105,56,2019
 J. Mateta,BU,1. FSV Mayence 05,"6'4""",86,74,327,269,343,82,47,2019
 Matheus Pereira,AG,1. FC Nuremberg,"5'9""",79,79,332,368,402,109,66,2019
 R. Knoche,DC,VfL Wolfsbourg,"6'3""",46,50,241,240,271,230,59,2019
 R. Steffen,AG,VfL Wolfsbourg,"5'7""",86,87,358,371,421,115,55,2019
 Y. Gerhardt,MC,VfL Wolfsbourg,"6'0""",76,68,338,345,353,221,50,2019
 F. Klaus,MD,VfL Wolfsbourg,"5'11""",79,85,326,349,394,104,40,2019
 J. Brekalo,AD,VfL Wolfsbourg,"5'9""",79,86,317,349,409,108,41,2019
 W. Anton,DC,Hanovre 96,"6'2""",73,54,266,280,319,230,61,2019
 Jonathas,BU,Hanovre 96,"6'3""",73,66,351,269,324,81,46,2019
 J. De Guzmán,MOC,Eintracht Francfort,"5'8""",69,75,348,393,383,153,46,2019
 J. Willems,MG,Eintracht Francfort,"5'10""",76,79,335,374,379,216,56,2019
 E. N'Dicka,DC,Eintracht Francfort,"6'4""",68,69,254,240,316,231,44,2019
 Gonçalo Paciência,BU,Eintracht Francfort,"6'0""",65,62,325,310,346,74,50,2019
 M. Gaćinović,MOC,Eintracht Francfort,"5'9""",78,78,327,346,400,190,54,2019
 A. Szalai,BU,TSG 1899 Hoffenheim,"6'4""",46,45,353,292,289,85,57,2019
 L. Rupp,MC,TSG 1899 Hoffenheim,"5'10""",67,70,325,364,368,208,41,2019
 Koo Ja Cheol,MOC,FC Augsbourg,"6'0""",62,73,365,374,359,166,59,2019
 K. Ayhan,DC,Fortuna Düsseldorf,"6'0""",64,64,289,362,334,226,58,2019
 K. Stöger,MOC,Fortuna Düsseldorf,"5'9""",67,74,327,362,370,102,62,2019
 A. Haidara,MOC,RB Leipzig,"5'9""",77,79,324,362,383,195,43,2019
 Y. Mvogo,G,RB Leipzig,"6'3""",41,43,90,101,270,58,375,2019
 Renato Sanches,MOC,FC Bayern Munich,"5'9""",77,79,333,351,394,207,50,2019
 J. Drmić,BU,Borussia Mönchengladbach,"6'0""",77,75,363,336,366,105,50,2019
 M. Gulde,DC,SC Fribourg,"6'0""",67,64,271,246,343,232,57,2019
 C. Günter,DLG,SC Fribourg,"6'0""",86,73,283,342,360,218,55,2019
 J. Haberer,MC,SC Fribourg,"6'1""",63,66,315,349,334,172,68,2019
 F. Niederlechner,BU,SC Fribourg,"6'2""",74,68,337,290,345,90,60,2019
 R. Özcan,G,Bayer 04 Leverkusen,"6'0""",51,52,87,86,260,39,366,2019
 P. Retsos,DC,Bayer 04 Leverkusen,"6'1""",74,69,256,233,336,224,47,2019
 B. Oczipka,DLG,FC Schalke 04,"6'1""",73,64,318,347,339,226,49,2019
 W. McKennie,DC,FC Schalke 04,"6'1""",66,65,314,327,344,221,48,2019
 S. Serdar,MC,FC Schalke 04,"6'0""",72,67,311,311,349,210,51,2019
 J. Bruma,DC,FC Schalke 04,"6'3""",65,54,261,300,281,219,68,2019
 M. Kempf,DC,VfB Stuttgart,"6'1""",68,65,244,259,325,221,57,2019
 E. Insúa,MDC,VfB Stuttgart,"5'11""",66,65,340,349,342,214,54,2019
 Pablo Maffeo,DLD,VfB Stuttgart,"5'8""",86,87,295,323,402,228,58,2019
 M. Veljković,DC,SV Werder Brême,"6'0""",70,60,244,248,324,223,59,2019
 V. Lazaro,MD,Hertha BSC,"5'10""",83,86,347,380,405,211,48,2019
 M. Leckie,AD,Hertha BSC,"5'11""",89,91,349,313,403,151,42,2019
 A. Maier,MC,Hertha BSC,"6'0""",71,67,269,318,360,210,49,2019
 P. Pekarík,DD,Hertha BSC,"5'9""",73,72,255,319,370,238,58,2019
 R. Quaison,MD,1. FSV Mayence 05,"6'0""",78,79,340,347,380,150,52,2019
 S. Bell,DC,1. FSV Mayence 05,"6'4""",55,51,259,242,271,222,58,2019
 H. Behrens,DC,1. FC Nuremberg,"6'2""",69,67,339,302,340,222,47,2019
 P. Ntep,MG,VfL Wolfsbourg,"5'11""",79,79,319,365,385,72,47,2019
 F. Uduokhai,DC,VfL Wolfsbourg,"6'4""",74,63,234,242,336,222,49,2019
 N. Müller,AD,Hanovre 96,"5'8""",78,84,353,347,402,122,49,2019
 K. Akpoguma,DC,Hanovre 96,"6'4""",78,69,275,240,325,231,56,2019
 F. Rønnow,G,Eintracht Francfort,"6'3""",45,48,67,78,241,39,362,2019
 J. Brenet,DLG,TSG 1899 Hoffenheim,"5'11""",85,89,276,265,386,217,59,2019
 R. Khedira,DC,FC Augsbourg,"6'2""",59,54,247,272,297,224,53,2019
 K. Stafylidis,DG,FC Augsbourg,"5'10""",78,75,317,378,375,233,57,2019
 B. Raman,AD,Fortuna Düsseldorf,"5'8""",91,93,341,343,432,60,55,2019
 D. Lukebakio,BU,Fortuna Düsseldorf,"6'2""",90,82,329,350,394,75,53,2019
 M. Saracchi,MG,RB Leipzig,"5'8""",83,87,330,326,396,217,46,2019
 S. Ilsanker,DC,RB Leipzig,"6'2""",77,38,270,246,265,230,83,2019
 J. Larsen,AD,Borussia Dortmund,"6'0""",85,81,341,335,390,153,53,2019
 T. Sippel,G,Borussia Mönchengladbach,"6'0""",42,50,84,83,253,39,371,2019
 L. Waldschmidt,AT,SC Fribourg,"5'11""",77,76,334,327,378,70,56,2019
 J. Gondorf,MC,SC Fribourg,"5'9""",66,68,326,363,365,209,51,2019
 A. Beck,DC,VfB Stuttgart,"5'11""",68,70,270,354,354,226,68,2019
 D. Aogo,DLG,VfB Stuttgart,"6'1""",77,67,325,369,353,216,55,2019
 E. Thommy,MD,VfB Stuttgart,"5'9""",76,78,335,368,385,96,56,2019
 K. Möhwald,MC,SV Werder Brême,"6'0""",65,64,342,371,346,165,58,2019
 C. Pizarro,MOC,SV Werder Brême,"6'0""",34,38,364,369,269,93,51,2019
 M. Niakhaté,DC,1. FSV Mayence 05,"6'3""",77,69,277,261,333,220,44,2019
 A. Hack,DC,1. FSV Mayence 05,"6'4""",75,68,258,269,312,219,32,2019
 P. Kunde Malong,MDC,1. FSV Mayence 05,"5'11""",78,78,310,320,370,205,46,2019
 L. Öztunalı,MD,1. FSV Mayence 05,"6'0""",86,79,319,373,377,123,63,2019
 C. Mathenia,G,1. FC Nuremberg,"6'2""",44,47,88,93,234,39,360,2019
 Ewerton,DC,1. FC Nuremberg,"6'2""",61,54,267,252,308,221,50,2019
 William,DLD,VfL Wolfsbourg,"5'7""",82,78,259,345,391,206,39,2019
 M. Tisserand,DC,VfL Wolfsbourg,"6'3""",69,68,326,316,342,216,63,2019
 K. Wimmer,DC,Hanovre 96,"6'2""",53,52,238,251,295,224,61,2019
 G. Haraguchi,MD,Hanovre 96,"5'10""",85,85,304,338,408,134,56,2019
 P. Schwegler,MC,Hanovre 96,"5'10""",33,48,337,352,306,218,56,2019
 Walace,MDC,Hanovre 96,"6'2""",66,68,323,323,333,197,55,2019
 M. Bakalorz,DC,Hanovre 96,"5'11""",64,65,296,294,338,227,64,2019
 J. Korb,DLD,Hanovre 96,"5'10""",69,77,276,315,374,223,61,2019
 Lucas Torró,MDC,Eintracht Francfort,"6'3""",55,65,299,316,293,212,62,2019
 S. Falette,DC,Eintracht Francfort,"6'0""",72,65,235,217,298,212,55,2019
 A. Touré,DD,Eintracht Francfort,"6'0""",74,72,303,302,343,220,52,2019
 M. Stendera,MOC,Eintracht Francfort,"5'8""",52,67,329,380,355,177,53,2019
 K. Adams Nuhu,DC,TSG 1899 Hoffenheim,"6'3""",69,64,279,267,312,217,55,2019
 J. Schmid,MD,FC Augsbourg,"5'10""",79,77,337,370,386,204,47,2019
 A. Hahn,BU,FC Augsbourg,"6'1""",77,69,367,299,346,164,67,2019
 R. Hennings,BU,Fortuna Düsseldorf,"5'11""",69,66,341,330,339,107,63,2019
 T. Adams,MDC,RB Leipzig,"5'9""",79,79,266,303,398,213,46,2019
 M. Frantz,MC,SC Fribourg,"6'0""",64,61,313,341,341,197,57,2019
 R. Koch,MDC,SC Fribourg,"6'4""",65,53,247,254,292,212,44,2019
 S. Skrzybski,AD,FC Schalke 04,"5'9""",84,85,341,331,406,81,56,2019
 A. Donis,BU,VfB Stuttgart,"5'10""",85,89,311,295,402,64,60,2019
 S. Kapino,G,SV Werder Brême,"6'5""",43,41,82,102,255,49,358,2019
 D. Luckassen,DC,Hertha BSC,"6'1""",79,75,281,340,361,211,41,2019
 G. Donati,DC,1. FSV Mayence 05,"5'10""",74,68,268,306,350,221,56,2019
 K. Onisiwo,BU,1. FSV Mayence 05,"6'2""",79,77,337,331,356,151,58,2019
 A. Maxim,MOC,1. FSV Mayence 05,"5'10""",55,77,315,377,367,80,50,2019
 A. Ujah,BU,1. FSV Mayence 05,"6'0""",75,69,326,295,351,72,58,2019
 G. Bussmann,DC,1. FSV Mayence 05,"6'0""",69,66,302,293,333,226,63,2019
 T. Leibold,DLG,1. FC Nuremberg,"5'9""",85,86,296,337,412,212,59,2019
 M. Ishak,BU,1. FC Nuremberg,"6'1""",79,69,337,251,341,113,62,2019
 I. Iličević,MOC,1. FC Nuremberg,"5'9""",71,73,341,370,377,106,59,2019
 V. Misidjan,AD,1. FC Nuremberg,"5'8""",87,89,310,340,417,75,44,2019
 G. Margreitter,DC,1. FC Nuremberg,"6'1""",53,43,199,198,259,224,58,2019
 O. Sorg,DD,Hanovre 96,"5'9""",69,75,299,311,370,225,49,2019
 M. Ostrzolek,DG,Hanovre 96,"5'10""",75,77,288,325,377,214,57,2019
 I. Fossum,MC,Hanovre 96,"5'11""",67,74,307,353,362,186,47,2019
 M. Russ,DC,Eintracht Francfort,"6'3""",32,32,252,205,209,222,52,2019
 A. Luthe,G,FC Augsbourg,"6'5""",43,35,77,72,214,42,355,2019
 M. Rensing,G,Fortuna Düsseldorf,"6'3""",42,40,81,91,246,42,353,2019
 N. Gießelmann,DG,Fortuna Düsseldorf,"6'0""",77,77,311,336,359,214,54,2019
 M. Sobottka,MDC,Fortuna Düsseldorf,"6'1""",66,66,300,295,336,216,58,2019
 M. Kamiński,DC,Fortuna Düsseldorf,"6'4""",76,65,294,306,325,218,42,2019
 K. Karaman,BU,Fortuna Düsseldorf,"6'2""",71,74,343,287,354,66,54,2019
 Matheus Cunha,BU,RB Leipzig,"6'0""",75,78,324,328,360,78,52,2019
 A. Davies,AG,FC Bayern Munich,"5'11""",93,92,296,308,410,167,47,2019
 M. Cuisance,MOC,Borussia Mönchengladbach,"5'11""",66,79,328,382,369,165,57,2019
 P. Stenzel,MDC,SC Fribourg,"6'0""",65,63,297,302,328,214,53,2019
 N. Höfler,MDC,SC Fribourg,"5'11""",54,60,272,304,317,207,51,2019
 M. Flekken,G,SC Fribourg,"6'4""",36,28,82,105,200,48,353,2019
 L. Höler,BU,SC Fribourg,"6'0""",73,67,318,262,345,87,47,2019
 R. Sallai,AD,SC Fribourg,"6'0""",74,76,325,307,346,107,46,2019
 I. Kiese Thelin,BU,Bayer 04 Leverkusen,"6'2""",62,46,337,279,285,80,58,2019
 J. Pohjanpalo,BU,Bayer 04 Leverkusen,"6'0""",73,73,328,282,351,63,51,2019
 O. Kabak,DC,VfB Stuttgart,"6'1""",68,66,219,243,322,216,44,2019
 N. González,AG,VfB Stuttgart,"5'11""",79,79,316,306,382,102,38,2019
 A. Esswein,BU,VfB Stuttgart,"6'0""",83,83,338,330,369,196,56,2019
 C. Akolo,AD,VfB Stuttgart,"5'8""",78,83,300,328,409,76,49,2019
 M. Mittelstädt,MG,Hertha BSC,"5'10""",77,79,319,325,373,200,56,2019
 J. Torunarigha,DC,Hertha BSC,"6'2""",78,71,239,244,311,218,41,2019
 F. Müller,G,1. FSV Mayence 05,"6'3""",43,43,76,95,239,43,357,2019
 E. Berggreen,BU,1. FSV Mayence 05,"6'4""",51,48,306,317,271,73,51,2019
 L. Mühl,DC,1. FC Nuremberg,"6'2""",79,64,252,247,315,213,61,2019
 E. Löwen,MC,1. FC Nuremberg,"6'2""",71,63,296,327,323,198,45,2019
 Y. Kubo,MOC,1. FC Nuremberg,"5'10""",72,79,313,351,380,135,57,2019
 M. Albornoz,DLG,Hanovre 96,"5'11""",67,74,306,369,360,211,49,2019
 B. Wood,BU,Hanovre 96,"5'11""",77,85,342,333,375,56,63,2019
 J. Elez,DC,Hanovre 96,"6'2""",54,62,280,301,278,211,49,2019
 B. Hrgota,BU,Eintracht Francfort,"6'1""",67,76,332,330,345,67,48,2019
 R. Nelson,AD,TSG 1899 Hoffenheim,"5'9""",90,89,280,340,403,98,61,2019
 J. Morávek,MOC,FC Augsbourg,"5'11""",48,50,347,353,316,162,47,2019
 J. Schieber,BU,FC Augsbourg,"6'1""",67,52,343,298,293,74,55,2019
 Ji Dong Won,BU,FC Augsbourg,"6'2""",74,68,329,331,352,99,64,2019
 A. Hoffmann,DC,Fortuna Düsseldorf,"6'3""",40,52,241,235,272,216,46,2019
 O. Fink,MDC,Fortuna Düsseldorf,"6'2""",41,50,325,327,273,215,56,2019
 D. Kownacki,BU,Fortuna Düsseldorf,"6'2""",76,78,322,283,364,54,57,2019
 A. Morales,MDC,Fortuna Düsseldorf,"6'0""",67,75,292,328,358,204,63,2019
 M. Suttner,DG,Fortuna Düsseldorf,"5'10""",67,68,324,364,351,214,60,2019
 J. Drobný,G,Fortuna Düsseldorf,"6'4""",33,32,93,94,211,39,335,2019
 M. Ducksch,BU,Fortuna Düsseldorf,"6'2""",68,66,342,316,333,84,53,2019
 R. Wolf,G,Fortuna Düsseldorf,"6'3""",33,34,68,76,209,39,352,2019
 A. Abrashi,MDC,SC Fribourg,"5'8""",64,67,250,278,368,222,70,2019
 T. Kleindienst,BU,SC Fribourg,"6'4""",72,64,324,264,314,78,48,2019
 Paulinho,MD,Bayer 04 Leverkusen,"5'10""",79,83,291,339,390,92,63,2019
 A. Nübel,G,FC Schalke 04,"6'4""",46,49,88,96,251,50,354,2019
 J. Eggestein,AD,SV Werder Brême,"6'0""",68,74,338,315,356,100,54,2019
 J. Dilrosun,MG,Hertha BSC,"5'9""",92,83,288,297,392,125,52,2019
 P. Köpke,BU,Hertha BSC,"5'10""",75,84,337,294,380,91,41,2019
 R. Zentner,G,1. FSV Mayence 05,"6'4""",65,65,94,88,274,51,347,2019
 P. Mwene,DLD,1. FSV Mayence 05,"5'8""",78,85,251,288,402,203,48,2019
 G. Holtmann,MG,1. FSV Mayence 05,"6'0""",91,91,291,293,388,167,46,2019
 R. Bauer,DC,1. FC Nuremberg,"6'0""",75,69,289,297,347,210,58,2019
 S. Kerk,AG,1. FC Nuremberg,"6'0""",67,65,327,365,329,97,47,2019
 O. Petrák,MDC,1. FC Nuremberg,"6'1""",76,74,274,282,345,210,56,2019
 E. Valentini,DLD,1. FC Nuremberg,"6'0""",76,78,310,346,364,202,53,2019
 S. Jung,MDC,VfL Wolfsbourg,"5'10""",68,69,300,334,352,220,49,2019
 E. Prib,MOC,Hanovre 96,"5'11""",68,70,324,352,345,202,45,2019
 Felipe,DC,Hanovre 96,"6'4""",45,34,232,241,229,212,70,2019
 S. Posch,DC,TSG 1899 Hoffenheim,"6'2""",55,54,206,167,273,223,35,2019
 F. Jensen,AD,FC Augsbourg,"6'0""",75,72,332,313,350,162,35,2019
 M. Zimmermann,DD,Fortuna Düsseldorf,"5'10""",66,74,284,273,352,214,57,2019
 J. Zimmer,DLD,Fortuna Düsseldorf,"5'7""",78,84,284,299,398,204,61,2019
 D. Contento,DG,Fortuna Düsseldorf,"5'10""",69,67,275,309,341,215,59,2019
 A. Nukan,DC,RB Leipzig,"6'5""",38,34,236,260,208,206,57,2019
 M. Terrazzino,MOC,SC Fribourg,"5'10""",65,70,314,337,362,85,58,2019
 L. Kübler,DC,SC Fribourg,"6'0""",68,67,288,248,335,221,53,2019
 H. Mendyl,DG,FC Schalke 04,"5'10""",90,89,253,293,379,191,57,2019
 P. Erras,MDC,1. FC Nuremberg,"6'5""",37,33,232,222,202,203,53,2019
 E. Rexhbeçaj,MC,VfL Wolfsbourg,"6'0""",66,64,292,302,332,191,53,2019
 L. Maina,AD,Hanovre 96,"5'8""",82,87,288,316,400,71,55,2019
 T. Asano,AD,Hanovre 96,"5'8""",89,92,300,275,427,64,51,2019
 N. Sarenren Bazee,AD,Hanovre 96,"6'0""",88,86,309,302,390,72,56,2019
 T. Tawatha,DLG,Eintracht Francfort,"5'8""",78,78,275,294,376,206,49,2019
 D. Geiger,MC,TSG 1899 Hoffenheim,"5'8""",63,67,237,321,366,151,42,2019
 M. Richter,AD,FC Augsbourg,"5'9""",78,79,312,300,382,56,47,2019
 K. Danso,DC,FC Augsbourg,"6'3""",73,55,219,213,305,214,57,2019
 F. Giefer,G,FC Augsbourg,"6'5""",37,38,91,86,221,42,338,2019
 J. Callsen-Bracker,DC,FC Augsbourg,"6'2""",33,34,253,257,212,214,52,2019
 A. Bodzek,DC,Fortuna Düsseldorf,"6'0""",40,47,282,301,271,213,59,2019
 A. Barkok,MOC,Fortuna Düsseldorf,"6'2""",70,70,311,348,350,167,53,2019
 M. Müller,G,RB Leipzig,"6'4""",38,25,64,70,202,44,341,2019
 P. Lienhart,DC,SC Fribourg,"6'2""",55,61,213,234,296,207,59,2019
 T. Kirschbaum,G,Bayer 04 Leverkusen,"6'5""",30,24,79,91,187,33,340,2019
 B. Sosa,DG,VfB Stuttgart,"6'1""",75,77,271,291,357,195,39,2019
 J. Grahl,G,VfB Stuttgart,"6'4""",48,41,77,76,245,45,332,2019
 L. Klünter,DD,Hertha BSC,"6'0""",85,86,278,256,374,195,47,2019
 M. Gersbeck,G,Hertha BSC,"6'2""",43,40,104,102,240,41,334,2019
 J. Huth,G,1. FSV Mayence 05,"6'1""",55,54,91,113,269,47,347,2019
 F. Bredlow,G,1. FC Nuremberg,"6'3""",36,41,45,84,237,37,334,2019
 P. Klandt,G,1. FC Nuremberg,"6'0""",40,42,75,88,245,31,338,2019
 A. Zreľák,BU,1. FC Nuremberg,"6'0""",69,68,297,248,332,72,51,2019
 G. Kobel,G,FC Augsbourg,"6'4""",26,26,53,76,175,45,337,2019
 C. Janker,DC,FC Augsbourg,"6'1""",47,54,219,208,278,218,58,2019
 S. Córdova,BU,FC Augsbourg,"6'2""",78,76,287,290,349,56,36,2019
 R. Bormuth,DC,Fortuna Düsseldorf,"6'3""",73,68,172,234,324,207,52,2019
 Sergio Gómez,AG,Borussia Dortmund,"5'7""",68,74,311,346,361,133,48,2019
 C. Teuchert,BU,FC Schalke 04,"6'0""",79,77,304,278,369,71,56,2019
 R. Baku,MOC,1. FSV Mayence 05,"5'9""",78,79,291,301,393,181,46,2019
 E. Salli,AD,1. FC Nuremberg,"5'7""",87,89,307,303,411,82,51,2019
 P. Pervan,G,VfL Wolfsbourg,"6'4""",27,32,73,81,186,56,338,2019
 M. Stefaniak,MD,VfL Wolfsbourg,"5'10""",79,85,288,356,379,81,56,2019
 H. Weydandt,BU,Hanovre 96,"6'5""",66,55,300,217,264,87,54,2019
 F. Muslija,MG,Hanovre 96,"5'8""",76,79,257,324,396,88,45,2019
 S. Şahin-Radlinger,G,Hanovre 96,"6'5""",37,42,71,93,221,46,330,2019
 U. Bech,AG,Hanovre 96,"5'7""",77,77,312,305,382,60,49,2019
 J. Zimmermann,G,Eintracht Francfort,"6'3""",50,42,87,89,233,38,332,2019
 G. Teigl,DLD,FC Augsbourg,"6'0""",79,79,300,278,360,191,62,2019
 B. Borrello,AD,SC Fribourg,"5'10""",85,82,291,271,385,56,56,2019
 M. Friedl,DC,SV Werder Brême,"6'2""",65,68,251,265,326,208,45,2019
 T. Petsos,MDC,SV Werder Brême,"6'0""",55,53,271,317,310,191,53,2019
 F. Palacios Martínez,MOC,1. FC Nuremberg,"5'7""",68,78,301,307,397,93,53,2019
 A. Fuchs,MC,1. FC Nuremberg,"6'0""",53,67,260,307,323,165,45,2019
 G. Itter,DG,VfL Wolfsbourg,"6'1""",68,70,273,313,327,199,56,2019
 R. Oxford,DC,FC Augsbourg,"6'3""",72,66,219,246,318,197,51,2019
 R. Framberger,DD,FC Augsbourg,"5'10""",67,66,258,242,337,205,56,2019
 K. Schlotterbeck,DC,SC Fribourg,"6'2""",53,52,182,218,271,203,56,2019
 R. Matondo,AD,FC Schalke 04,"5'9""",87,89,291,284,386,90,44,2019
 A. Kutucu,BU,FC Schalke 04,"5'11""",67,67,279,271,324,116,57,2019
 J. Kliment,BU,VfB Stuttgart,"6'1""",77,67,314,292,341,74,56,2019
 D. Jastrzembski,AG,Hertha BSC,"5'9""",83,79,309,282,361,104,44,2019
 T. Hübers,DC,Hanovre 96,"6'3""",65,63,236,249,281,197,61,2019
 F. Götze,DC,FC Augsbourg,"6'1""",60,55,230,230,305,203,56,2019
 C. Früchtl,G,FC Bayern Munich,"6'4""",23,25,70,84,146,39,331,2019
 E. Oelschlägel,G,Borussia Dortmund,"6'4""",42,39,84,80,206,41,310,2019
 F. Kath,MG,SC Fribourg,"6'1""",77,76,278,283,345,113,46,2019
 M. Langer,G,FC Schalke 04,"6'5""",32,31,81,81,181,44,318,2019
 J. Sargent,BU,SV Werder Brême,"6'1""",76,79,283,297,359,77,41,2019
