name,poste,Team,taille,accélération,speed,offensif,technique,mouvement,defense general,gardien general,Years
 Arthur,MC,FC Barcelone,"5'7""",68,72,350,386,390,216,55,2019
 Lucas Vázquez,MD,Real Madrid,"5'8""",82,86,352,392,423,185,50,2019
 Nacho Fernández,DC,Real Madrid,"5'11""",79,70,302,286,356,246,51,2019
 Bartra,DC,Real Betis Balompié,"6'0""",75,76,319,342,377,245,58,2019
 Canales,MOC,Real Betis Balompié,"5'11""",82,79,348,403,391,150,68,2019
 Gonçalo Guedes,MG,Valence CF,"5'10""",90,91,364,382,426,88,50,2019
 Rodrigo,BU,Valence CF,"6'0""",91,88,385,372,422,125,46,2019
 Pablo Sarabia,MOC,Séville FC,"5'9""",76,75,370,408,389,163,58,2019
 Q. Promes,AD,Séville FC,"5'9""",91,90,372,390,429,113,49,2019
 Sergio Asenjo,G,Villarreal CF,"6'2""",54,59,105,113,312,53,407,2019
 Morata,BU,Atlético Madrid,"6'2""",86,76,397,336,367,71,22,2019
 T. Partey,MDC,Atlético Madrid,"6'1""",76,73,335,363,355,241,49,2019
 Adán,G,Atlético Madrid,"6'3""",54,56,95,93,293,52,407,2019
 J. Cillessen,G,FC Barcelone,"6'1""",50,54,108,99,280,41,401,2019
 Malcom,MOC,FC Barcelone,"5'8""",82,87,362,401,424,66,53,2019
 Rafinha,MOC,FC Barcelone,"5'9""",70,71,362,383,380,208,52,2019
 Muniain,MOC,Athletic Bilbao,"5'7""",77,85,335,389,429,151,45,2019
 Aduriz,BU,Athletic Bilbao,"6'0""",64,64,381,325,318,151,57,2019
 Pau López,G,Real Betis Balompié,"6'2""",52,45,113,119,268,50,409,2019
 William Carvalho,MDC,Real Betis Balompié,"6'2""",62,55,324,368,293,231,45,2019
 A. Guardado,MC,Real Betis Balompié,"5'7""",69,74,348,409,395,223,48,2019
 G. Lo Celso,MOC,Real Betis Balompié,"5'9""",80,77,363,405,402,193,56,2019
 Willian José,BU,Real Sociedad,"6'2""",69,64,380,345,324,102,68,2019
 E. Garay,DC,Valence CF,"6'2""",41,38,318,331,245,246,60,2019
 Gabriel Paulista,DC,Valence CF,"6'2""",74,74,312,301,366,249,58,2019
 W. Ben Yedder,BU,Séville FC,"5'7""",83,87,388,389,431,93,42,2019
 Vitolo,MD,Atlético Madrid,"6'1""",77,79,374,385,373,112,65,2019
 A. Correa,AD,Atlético Madrid,"5'7""",82,87,376,386,421,155,56,2019
 Nélson Semedo,DD,FC Barcelone,"5'10""",92,91,300,316,436,236,64,2019
 Dani Ceballos,MOC,Real Madrid,"5'10""",67,73,328,386,381,211,63,2019
 Dani García,MDC,Athletic Bilbao,"5'11""",43,56,286,341,310,240,51,2019
 Beñat,MC,Athletic Bilbao,"5'10""",48,69,344,401,346,205,59,2019
 Williams,AD,Athletic Bilbao,"6'1""",95,92,378,332,410,121,66,2019
 Joaquín,MOC,Real Betis Balompié,"5'10""",66,71,381,416,360,127,50,2019
 G. Rulli,G,Real Sociedad,"6'2""",48,54,87,91,286,45,398,2019
 G. Kondogbia,MDC,Valence CF,"6'2""",76,69,354,359,371,242,53,2019
 Jesús Navas,MD,Séville FC,"5'7""",88,89,353,363,432,200,55,2019
 S. Kjær,DC,Séville FC,"6'2""",64,54,301,305,289,243,54,2019
 F. Vázquez,MOC,Séville FC,"6'1""",62,58,380,394,306,135,58,2019
 Santi Cazorla,MOC,Villarreal CF,"5'6""",60,63,372,416,366,189,42,2019
 Pablo Fornals,MOC,Villarreal CF,"5'10""",66,71,356,383,366,219,54,2019
 Gerard Moreno,BU,Villarreal CF,"5'11""",79,76,373,339,375,125,56,2019
 Morales,MD,Levante UD,"5'11""",90,88,353,392,416,162,64,2019
 D. Djené,DC,Getafe CF,"5'10""",75,78,261,275,381,242,49,2019
 C. Stuani,BU,Girona CF,"6'1""",69,69,387,345,346,136,63,2019
 K. Boateng,MOC,FC Barcelone,"6'1""",65,67,392,393,356,211,54,2019
 J. Murillo,DC,FC Barcelone,"6'0""",76,75,291,252,373,239,60,2019
 Odriozola,DD,Real Madrid,"5'9""",88,86,324,315,408,238,52,2019
 Iñigo Martínez,DC,Athletic Bilbao,"6'0""",74,71,274,327,351,242,63,2019
 Raúl García,BU,Athletic Bilbao,"6'0""",57,52,384,381,321,206,75,2019
 Ibai Gómez,MOC,Athletic Bilbao,"5'10""",77,79,360,407,388,186,53,2019
 A. Mandi,DC,Real Betis Balompié,"6'0""",69,69,330,335,357,242,64,2019
 Cristian Tello,MD,Real Betis Balompié,"5'10""",91,92,351,392,416,142,56,2019
 Sidnei,DC,Real Betis Balompié,"6'2""",73,72,288,282,312,231,61,2019
 M. Gómez,BU,RC Celta,"6'1""",65,61,374,332,301,78,46,2019
 Diego López,G,Espanyol Barcelone,"6'5""",52,34,75,78,259,43,389,2019
 Borja Iglesias,BU,Espanyol Barcelone,"6'2""",72,69,348,284,348,76,71,2019
 Oyarzabal,MG,Real Sociedad,"5'11""",77,76,345,382,386,117,50,2019
 Moyá,G,Real Sociedad,"6'2""",34,46,78,100,257,43,398,2019
 Gayà,DLG,Valence CF,"5'8""",87,86,331,364,424,232,53,2019
 Carlos Soler,MOC,Valence CF,"5'11""",77,75,359,386,380,181,51,2019
 Santi Mina,BU,Valence CF,"5'11""",81,77,373,347,390,146,54,2019
 K. Gameiro,AT,Valence CF,"5'8""",84,85,372,365,406,122,38,2019
 Pacheco,G,Deportivo Alavés,"6'1""",42,48,75,94,280,46,386,2019
 T. Inui,MD,Deportivo Alavés,"5'7""",77,89,334,393,427,135,57,2019
 M. Dmitrović,G,SD Eibar,"6'4""",35,39,130,86,216,61,395,2019
 Pedro León,MOC,SD Eibar,"6'0""",63,63,360,425,342,132,64,2019
 Sergi Enrich,BU,SD Eibar,"5'11""",65,65,394,318,349,108,44,2019
 T. Vaclík,G,Séville FC,"6'2""",35,34,78,105,230,55,395,2019
 André Silva,BU,Séville FC,"6'1""",78,77,367,317,385,103,53,2019
 Manu Trigueros,MC,Villarreal CF,"5'10""",64,67,358,384,356,204,50,2019
 C. Bacca,BU,Villarreal CF,"5'11""",75,73,360,338,375,70,45,2019
 Antunes,DG,Getafe CF,"5'9""",79,76,352,392,385,235,50,2019
 Portu,MOC,Girona CF,"5'10""",80,85,376,374,391,170,67,2019
 S. Arias,DD,Atlético Madrid,"5'10""",86,84,309,309,401,229,66,2019
 N. Kalinić,BU,Atlético Madrid,"6'2""",73,67,368,317,345,106,47,2019
 Mariano,BU,Real Madrid,"5'11""",84,83,347,349,398,115,55,2019
 Marcos Llorente,MDC,Real Madrid,"6'0""",59,65,284,334,331,228,51,2019
 Herrerín,G,Athletic Bilbao,"6'2""",39,48,72,87,264,44,397,2019
 Yeray,DC,Athletic Bilbao,"6'0""",67,66,289,295,341,242,52,2019
 Hugo Mallo,DD,RC Celta,"5'9""",71,71,275,333,365,232,54,2019
 R. Boudebouz,MOC,RC Celta,"5'10""",73,75,353,398,376,122,62,2019
 Sergi Darder,MC,Espanyol Barcelone,"5'11""",45,58,327,365,331,199,43,2019
 David López,DC,Espanyol Barcelone,"6'0""",59,57,328,299,294,232,54,2019
 A. Januzaj,MOC,Real Sociedad,"6'1""",76,84,341,386,392,74,55,2019
 F. Coquelin,MDC,Valence CF,"5'10""",72,72,318,337,379,233,51,2019
 D. Wass,MC,Valence CF,"5'11""",76,74,372,401,377,224,56,2019
 D. Cheryshev,AG,Valence CF,"5'10""",79,78,358,368,385,160,52,2019
 Jordi Masip,G,Real Valladolid CF,"5'11""",64,62,106,121,334,48,394,2019
 Charles,BU,SD Eibar,"5'10""",63,66,364,340,362,97,53,2019
 Kike García,BU,SD Eibar,"6'1""",66,65,367,292,327,90,50,2019
 Rubén Peña,AD,SD Eibar,"5'7""",88,83,367,344,419,225,54,2019
 G. Mercado,DC,Séville FC,"5'11""",75,75,341,313,348,235,56,2019
 Escudero,DG,Séville FC,"5'9""",77,72,333,358,378,236,58,2019
 Roque Mesa,MDC,Séville FC,"5'7""",75,74,285,335,394,226,50,2019
 Nolito,MOC,Séville FC,"5'9""",70,74,353,389,387,115,53,2019
 K. Toko-Ekambi,BU,Villarreal CF,"6'1""",83,84,370,340,396,59,56,2019
 Víctor Ruiz,DC,Villarreal CF,"6'1""",59,55,278,305,303,242,46,2019
 Campaña,MC,Levante UD,"5'10""",61,65,351,397,341,219,42,2019
 Roger,BU,Levante UD,"5'10""",79,78,370,298,388,111,65,2019
 David Soria,G,Getafe CF,"6'4""",34,49,101,102,245,48,383,2019
 Jorge Molina,BU,Getafe CF,"6'2""",44,34,371,326,225,96,55,2019
 Mata,BU,Getafe CF,"6'1""",76,75,353,302,347,86,48,2019
 Ángel,BU,Getafe CF,"5'8""",76,75,359,309,388,85,52,2019
 Y. Bounou,G,Girona CF,"6'4""",34,37,95,107,216,53,387,2019
 Borja García,MOC,Girona CF,"5'9""",77,81,341,362,383,176,63,2019
 Vinícius Júnior,AD,Real Madrid,"5'9""",94,92,335,370,433,75,36,2019
 Capa,DD,Athletic Bilbao,"5'9""",86,82,319,321,402,226,54,2019
 Mikel San José,MC,Athletic Bilbao,"6'2""",55,49,350,291,270,231,50,2019
 De Marcos,DLD,Athletic Bilbao,"6'0""",87,81,330,349,398,217,51,2019
 Z. Feddal,DC,Real Betis Balompié,"6'3""",64,53,300,272,268,234,57,2019
 Junior Firpo,DG,Real Betis Balompié,"6'0""",84,83,350,326,368,228,49,2019
 Loren,BU,Real Betis Balompié,"6'2""",71,69,347,308,340,83,54,2019
 Sergio León,BU,Real Betis Balompié,"5'10""",76,77,348,327,385,109,49,2019
 Javi García,DC,Real Betis Balompié,"6'1""",58,54,330,316,300,222,58,2019
 S. Lobotka,MC,RC Celta,"5'7""",66,70,299,358,372,211,60,2019
 S. Boufal,MOC,RC Celta,"5'9""",81,84,317,374,407,88,56,2019
 P. Sisto,AD,RC Celta,"5'8""",84,85,340,380,408,138,52,2019
 Mario Hermoso,DC,Espanyol Barcelone,"6'0""",88,78,289,329,393,232,44,2019
 Granero,MC,Espanyol Barcelone,"5'11""",53,58,351,394,323,196,58,2019
 P. Piatti,AG,Espanyol Barcelone,"5'4""",84,87,373,364,418,125,49,2019
 H. Moreno,DC,Real Sociedad,"6'0""",63,65,319,268,332,237,60,2019
 Manu García,MDC,Deportivo Alavés,"6'0""",61,46,314,317,317,231,49,2019
 Jony,MG,Deportivo Alavés,"5'10""",86,88,333,380,414,152,62,2019
 Cote,DG,SD Eibar,"6'0""",75,69,321,352,363,228,64,2019
 Joan Jordán,MC,SD Eibar,"6'0""",68,65,327,393,335,197,59,2019
 F. Orellana,MOC,SD Eibar,"5'7""",73,79,357,394,389,105,65,2019
 De Tomás,BU,Rayo Vallecano,"5'11""",73,66,351,321,364,89,51,2019
 Daniel Carriço,DC,Séville FC,"5'11""",54,47,306,290,300,234,66,2019
 Sergi Gómez,DC,Séville FC,"6'1""",53,52,271,301,286,239,60,2019
 Mario Gaspar,DD,Villarreal CF,"6'0""",75,72,361,343,351,243,53,2019
 Álvaro,DC,Villarreal CF,"6'0""",73,72,246,261,355,235,53,2019
 Jaume Costa,DG,Villarreal CF,"5'7""",79,79,318,338,382,233,61,2019
 Iborra,MDC,Villarreal CF,"6'3""",35,39,347,366,231,227,54,2019
 Bruno,MC,Villarreal CF,"6'0""",31,34,318,377,248,232,51,2019
 Coke,DD,Levante UD,"5'10""",73,75,347,325,366,232,54,2019
 D. Suárez,DD,Getafe CF,"5'8""",79,77,343,352,390,233,56,2019
 Pere Pons,MC,Girona CF,"5'10""",67,68,308,348,351,213,51,2019
 Granell,MC,Girona CF,"5'9""",60,65,341,385,345,195,60,2019
 J. Mojica,DLG,Girona CF,"6'1""",90,89,317,369,384,224,59,2019
 Vallejo,DC,Real Madrid,"6'0""",75,69,271,256,359,236,57,2019
 Yuri Berchiche,DG,Athletic Bilbao,"5'11""",79,78,336,347,380,229,53,2019
 Álex Remiro,G,Athletic Bilbao,"6'3""",46,40,82,92,264,49,383,2019
 O. Yokuşlu,MDC,RC Celta,"6'3""",74,68,358,360,339,222,58,2019
 Sergio,G,RC Celta,"5'10""",43,44,89,104,260,45,378,2019
 Naldo,DC,Espanyol Barcelone,"6'2""",54,47,225,251,256,235,38,2019
 Marc Roca,MDC,Espanyol Barcelone,"6'0""",65,64,293,340,332,228,52,2019
 Wu Lei,AT,Espanyol Barcelone,"5'9""",86,88,362,355,416,102,57,2019
 Victor Sánchez,MDC,Espanyol Barcelone,"5'9""",61,58,331,359,346,225,47,2019
 Roberto,G,Espanyol Barcelone,"6'4""",48,45,100,109,277,53,379,2019
 Sergio García,AT,Espanyol Barcelone,"5'9""",67,70,371,376,356,98,56,2019
 F. Ferreyra,BU,Espanyol Barcelone,"6'1""",69,68,348,293,358,77,59,2019
 Diego Llorente,DC,Real Sociedad,"6'1""",63,65,277,268,333,231,47,2019
 T. Hernández,DG,Real Sociedad,"6'0""",93,90,335,329,386,227,43,2019
 Juanmi,AT,Real Sociedad,"5'8""",78,79,368,327,396,78,47,2019
 C. Piccini,DD,Valence CF,"6'2""",78,76,276,310,362,232,40,2019
 Laguardia,DC,Deportivo Alavés,"6'1""",63,54,264,224,293,233,58,2019
 G. Maripán,DC,Deportivo Alavés,"6'4""",48,45,241,204,228,229,54,2019
 Tomás Pina,MC,Deportivo Alavés,"6'0""",54,60,323,357,306,207,53,2019
 J. Calleri,BU,Deportivo Alavés,"5'11""",72,71,352,299,371,126,45,2019
 J. Guidetti,BU,Deportivo Alavés,"6'1""",65,65,371,354,331,111,56,2019
 Iván Ramis,DC,SD Eibar,"6'2""",35,34,305,337,240,229,50,2019
 G. Escalante,MDC,SD Eibar,"6'0""",72,71,326,327,351,227,52,2019
 P. Diop,DC,SD Eibar,"5'10""",54,50,329,351,311,225,54,2019
 Arbilla,DC,SD Eibar,"5'10""",69,55,307,371,327,227,59,2019
 Munir,AT,Séville FC,"5'9""",80,78,370,356,385,90,56,2019
 Andrés Fernández,G,Villarreal CF,"6'2""",55,58,90,108,310,51,375,2019
 R. Funes Mori,DC,Villarreal CF,"6'1""",68,61,280,301,322,226,48,2019
 E. Bardhi,MOC,Levante UD,"5'8""",66,76,362,414,376,190,51,2019
 Bruno,DC,Getafe CF,"6'1""",42,34,219,255,218,228,50,2019
 L. Cabrera,DC,Getafe CF,"6'2""",64,61,255,271,312,232,67,2019
 M. Arambarri,MDC,Getafe CF,"5'9""",53,47,292,338,311,229,55,2019
 N. Maksimović,MC,Getafe CF,"6'0""",68,66,328,356,342,221,67,2019
 Iván Cuéllar,G,CD Leganés,"6'2""",43,59,103,100,280,46,380,2019
 A. Szymanowski,AG,CD Leganés,"5'9""",83,89,363,344,414,122,47,2019
 Juanpe,DC,Girona CF,"6'3""",63,41,243,233,244,224,51,2019
 B. Espinosa,DC,Girona CF,"6'4""",51,43,286,261,245,225,59,2019
 Alcalá,DC,Girona CF,"6'5""",42,31,259,307,215,228,52,2019
 Aleñá,MOC,FC Barcelone,"5'11""",76,78,284,357,386,180,51,2019
 F. Valverde,MC,Real Madrid,"6'0""",70,69,282,327,346,188,45,2019
 Córdoba,MG,Athletic Bilbao,"5'11""",82,86,319,330,397,209,54,2019
 Balenziaga,DG,Athletic Bilbao,"5'10""",77,76,310,320,363,220,49,2019
 Iturraspe,MDC,Athletic Bilbao,"6'2""",54,52,318,354,268,228,43,2019
 Joel Robles,G,Real Betis Balompié,"6'5""",50,46,63,100,244,36,381,2019
 Barragán,DLD,Real Betis Balompié,"6'0""",73,71,328,319,353,225,43,2019
 Rubén Blanco,G,RC Celta,"6'2""",52,54,105,87,281,47,377,2019
 G. Cabral,DC,RC Celta,"6'0""",36,38,231,250,270,227,47,2019
 N. Araújo,DC,RC Celta,"6'2""",72,69,252,277,325,229,43,2019
 Brais Méndez,MOC,RC Celta,"6'2""",77,75,337,372,350,121,45,2019
 Melendo,MOC,Espanyol Barcelone,"5'6""",72,75,306,311,388,169,52,2019
 H. Pérez,MD,Espanyol Barcelone,"5'11""",73,75,342,343,367,92,63,2019
 O. Duarte,DC,Espanyol Barcelone,"6'1""",64,57,248,224,291,233,53,2019
 D. Zurutuza,MOC,Real Sociedad,"6'1""",59,63,341,356,329,205,56,2019
 Raúl Navas,DC,Real Sociedad,"6'1""",40,50,280,253,270,231,57,2019
 Aritz Elustondo,DC,Real Sociedad,"5'11""",71,67,279,260,340,226,52,2019
 F. Roncaglia,DC,Valence CF,"5'10""",67,63,273,328,337,232,65,2019
 M. Diakhaby,DC,Valence CF,"6'4""",61,60,244,228,276,222,61,2019
 Jaume,G,Valence CF,"6'1""",58,58,107,115,304,54,376,2019
 Rubén Sobrino,BU,Valence CF,"6'1""",86,79,350,333,379,106,54,2019
 Sergi Guardiola,BU,Real Valladolid CF,"6'0""",69,68,341,314,348,69,58,2019
 E. Ünal,BU,Real Valladolid CF,"6'1""",74,75,349,328,362,91,56,2019
 Rubén Duarte,DG,Deportivo Alavés,"5'11""",72,71,285,307,349,236,56,2019
 Borja Bastón,BU,Deportivo Alavés,"6'1""",62,51,349,309,285,111,47,2019
 Mario Suárez,MC,Rayo Vallecano,"6'2""",52,42,316,365,272,191,61,2019
 Embarba,MOC,Rayo Vallecano,"5'8""",79,76,319,351,388,142,50,2019
 O. Trejo,MOC,Rayo Vallecano,"5'11""",73,67,357,372,377,187,62,2019
 Aleix Vidal,MD,Séville FC,"5'10""",90,86,328,336,406,216,47,2019
 J. Gnagnon,DC,Séville FC,"6'0""",66,66,236,229,294,223,46,2019
 Javi Fuego,MDC,Villarreal CF,"6'0""",42,53,300,329,297,233,58,2019
 Pedraza,MG,Villarreal CF,"6'0""",84,78,339,350,365,199,51,2019
 Rúben Vezo,DC,Levante UD,"6'0""",74,71,294,277,356,231,52,2019
 Toño García,DLG,Levante UD,"5'10""",84,83,319,358,397,216,60,2019
 Borja Mayoral,BU,Levante UD,"6'0""",72,68,350,307,357,73,51,2019
 Rochina,MOC,Levante UD,"6'0""",72,75,341,384,372,161,60,2019
 M. Simon,AD,Levante UD,"5'6""",92,93,346,314,439,98,54,2019
 Portillo,MD,Getafe CF,"5'7""",65,68,353,366,370,161,64,2019
 G. Shibasaki,MC,Getafe CF,"5'9""",67,69,335,358,368,206,51,2019
 L. Chichizola,G,Getafe CF,"6'1""",54,49,72,74,282,38,375,2019
 A. Ndiaye,AD,Getafe CF,"5'8""",88,89,341,348,409,128,44,2019
 Markel Bergara,MDC,Getafe CF,"5'11""",32,59,310,339,293,222,68,2019
 Rubén Pérez,MDC,CD Leganés,"5'10""",45,54,255,317,301,218,56,2019
 N. El Zhar,MOC,CD Leganés,"5'7""",68,76,335,354,376,108,54,2019
 D. Reyes,DC,CD Leganés,"6'2""",65,63,286,290,324,233,49,2019
 A. Lunin,G,CD Leganés,"6'3""",26,33,72,81,193,46,377,2019
 S. Doumbia,BU,Girona CF,"5'10""",89,87,340,346,387,105,58,2019
 Carles Planas,DG,Girona CF,"5'8""",75,69,311,319,366,218,67,2019
 Aday Benítez,DLG,Girona CF,"5'10""",72,69,312,336,362,220,59,2019
 Reguilón,DLG,Real Madrid,"5'10""",81,82,300,321,389,216,51,2019
 Unai Núñez,DC,Athletic Bilbao,"6'1""",68,66,216,188,303,218,50,2019
 Lekue,MD,Athletic Bilbao,"5'11""",84,90,319,343,395,206,66,2019
 Francis,MD,Real Betis Balompié,"5'9""",86,85,310,335,398,209,52,2019
 Jesé,AD,Real Betis Balompié,"5'10""",79,85,323,368,389,52,54,2019
 Jozabed,MOC,RC Celta,"5'11""",61,67,330,347,337,180,48,2019
 Fran Beltrán,MDC,RC Celta,"5'7""",69,73,306,334,372,232,55,2019
 David Juncà,DG,RC Celta,"5'9""",77,79,298,326,379,213,52,2019
 W. Hoedt,DC,RC Celta,"6'2""",60,54,271,261,262,222,57,2019
 M. Jensen,MOC,RC Celta,"5'8""",74,74,304,351,388,193,48,2019
 N. Radoja,MC,RC Celta,"6'1""",38,49,276,294,255,218,52,2019
 Javi López,DD,Espanyol Barcelone,"5'11""",69,69,308,325,357,220,53,2019
 Alfa Semedo,MDC,Espanyol Barcelone,"6'2""",69,68,296,314,316,214,55,2019
 Zaldúa,DD,Real Sociedad,"5'9""",69,69,278,272,340,228,58,2019
 Merino,MC,Real Sociedad,"6'1""",62,61,332,365,317,197,57,2019
 Rubén Pardo,MOC,Real Sociedad,"5'11""",65,64,298,372,350,189,46,2019
 Sandro,BU,Real Sociedad,"5'9""",69,74,341,377,377,74,52,2019
 Calero,DC,Real Valladolid CF,"6'0""",73,72,248,301,363,224,52,2019
 Nacho,DG,Real Valladolid CF,"5'9""",86,83,286,325,410,217,58,2019
 Rubén Alcaraz,MDC,Real Valladolid CF,"6'0""",61,60,312,378,311,220,58,2019
 Toni Villa,MOC,Real Valladolid CF,"5'7""",72,80,305,347,399,153,58,2019
 Yoel,G,Real Valladolid CF,"6'1""",43,35,98,102,237,45,374,2019
 Ximo Navarro,DC,Deportivo Alavés,"5'9""",76,74,283,303,361,221,58,2019
 M. Wakaso,DLG,Deportivo Alavés,"5'7""",87,87,331,345,417,222,62,2019
 D. Brasanac,MDC,Deportivo Alavés,"5'10""",57,61,314,330,326,215,47,2019
 Rodrigo Ely,DC,Deportivo Alavés,"6'2""",66,60,202,197,298,224,52,2019
 Martín,DD,Deportivo Alavés,"5'10""",74,74,274,255,353,227,47,2019
 D. Rolán,AD,Deportivo Alavés,"5'10""",78,74,355,348,374,120,49,2019
 Burgui,AD,Deportivo Alavés,"6'0""",78,74,326,358,359,108,46,2019
 Paulo Oliveira,DC,SD Eibar,"6'2""",69,66,242,245,308,223,52,2019
 Cucurella,MG,SD Eibar,"5'8""",85,82,300,331,395,195,50,2019
 Sergio Álvarez,MDC,SD Eibar,"6'0""",69,66,304,323,341,210,65,2019
 Medrán,MC,Rayo Vallecano,"5'9""",63,60,327,374,334,190,62,2019
 G. Imbula,MC,Rayo Vallecano,"6'1""",69,70,281,337,346,178,50,2019
 Jordi Amat,DC,Rayo Vallecano,"6'1""",69,61,233,243,315,223,46,2019
 M. Gonalons,DC,Séville FC,"6'2""",54,65,324,329,322,224,46,2019
 I. Amadou,MDC,Séville FC,"6'0""",73,69,254,272,349,220,52,2019
 M. Rog,MOC,Séville FC,"5'11""",75,78,331,354,355,198,58,2019
 M. Barbosa,G,Villarreal CF,"6'2""",43,42,86,91,255,39,373,2019
 N. Vukčević,MDC,Levante UD,"6'0""",56,64,282,329,312,216,67,2019
 Jason,AD,Levante UD,"5'10""",79,81,348,359,385,123,54,2019
 Postigo,DC,Levante UD,"6'1""",63,59,258,240,306,227,50,2019
 E. Cabaco,DC,Levante UD,"6'1""",67,67,244,232,327,228,51,2019
 Oier,G,Levante UD,"6'3""",43,45,98,115,247,49,370,2019
 Chema Rodríguez,DC,Levante UD,"6'2""",68,69,312,257,337,224,58,2019
 M. Flamini,DC,Getafe CF,"5'10""",49,54,337,324,306,229,38,2019
 S. Cristóforo,MDC,Getafe CF,"5'9""",55,69,272,308,356,219,64,2019
 Bustinza,DC,CD Leganés,"5'9""",68,66,277,260,337,221,57,2019
 D. Siovas,DC,CD Leganés,"6'4""",37,40,264,285,232,217,54,2019
 M. Braithwaite,BU,CD Leganés,"5'10""",78,76,351,362,386,91,53,2019
 Recio,MC,CD Leganés,"6'0""",40,55,313,363,298,210,52,2019
 G. Carrillo,BU,CD Leganés,"6'3""",62,54,332,283,315,98,48,2019
 Eraso,MC,CD Leganés,"5'11""",59,59,334,338,300,168,57,2019
 Iraizoz,G,Girona CF,"6'3""",33,32,81,71,218,38,372,2019
 Melero,MDC,SD Huesca,"6'0""",63,59,330,353,323,219,57,2019
 J. Hernández,BU,SD Huesca,"5'9""",83,88,336,325,395,114,46,2019
 E. Ávila,BU,SD Huesca,"5'8""",79,77,345,324,391,123,47,2019
 Mikel Rico,MDC,Athletic Bilbao,"5'10""",47,54,300,320,322,221,50,2019
 Unai López,MOC,Athletic Bilbao,"5'7""",72,79,328,374,392,188,62,2019
 Dídac Vilà,DG,Espanyol Barcelone,"6'1""",75,72,297,319,341,217,44,2019
 R. Rosales,DLD,Espanyol Barcelone,"5'9""",73,75,319,325,383,219,58,2019
 Kévin Rodrigues,DG,Real Sociedad,"5'7""",74,74,312,311,365,220,67,2019
 Ferrán Torres,MD,Valence CF,"5'11""",78,79,318,327,362,86,59,2019
 Lato,DG,Valence CF,"5'7""",79,82,335,331,382,216,48,2019
 Óscar Plano,MG,Real Valladolid CF,"6'0""",79,77,322,353,378,87,59,2019
 Anuar,MDC,Real Valladolid CF,"5'8""",74,75,286,293,382,218,49,2019
 P. De Blasis,MOC,SD Eibar,"5'5""",75,84,349,358,411,131,48,2019
 Bigas,DC,SD Eibar,"5'11""",72,71,304,261,344,218,62,2019
 Riesgo,G,SD Eibar,"6'1""",55,54,98,100,284,42,365,2019
 Gálvez,DC,Rayo Vallecano,"6'2""",37,35,254,325,236,212,46,2019
 Álex Moreno,DLG,Rayo Vallecano,"5'10""",81,78,337,339,391,209,54,2019
 Bebé,MD,Rayo Vallecano,"6'3""",88,76,343,360,364,110,48,2019
 Pozo,MOC,Rayo Vallecano,"5'7""",69,76,338,359,367,163,38,2019
 L. Advíncula,MD,Rayo Vallecano,"5'10""",94,95,327,357,412,203,62,2019
 E. Velázquez,DC,Rayo Vallecano,"6'1""",46,63,235,246,260,229,55,2019
 Álvaro García,AG,Rayo Vallecano,"5'6""",93,92,313,311,440,86,53,2019
 F. Di Santo,BU,Rayo Vallecano,"6'4""",69,68,357,333,338,118,46,2019
 G. Kakuta,AG,Rayo Vallecano,"5'8""",75,79,343,380,393,96,53,2019
 Arana,DLG,Séville FC,"5'9""",78,77,319,334,378,207,68,2019
 S. Chukwueze,AG,Villarreal CF,"5'8""",86,90,316,336,412,100,42,2019
 Aitor,G,Levante UD,"6'0""",53,58,105,110,297,39,362,2019
 Róber,DC,Levante UD,"6'0""",58,63,288,280,308,228,64,2019
 Luna,DG,Levante UD,"5'10""",72,71,335,307,345,218,46,2019
 D. Foulquier,DLD,Getafe CF,"6'0""",78,73,314,316,355,222,48,2019
 Ignasi Miquel,DC,Getafe CF,"6'2""",66,64,235,233,297,217,39,2019
 Samu Saiz,MOC,Getafe CF,"5'9""",67,78,309,375,376,66,62,2019
 Juanfran,DD,CD Leganés,"5'11""",79,73,324,341,370,213,59,2019
 J. Silva,DLG,CD Leganés,"5'10""",75,79,308,348,371,221,53,2019
 Y. En-Nesyri,BU,CD Leganés,"6'4""",77,75,332,280,338,85,58,2019
 A. Nyom,DC,CD Leganés,"6'2""",76,67,272,301,314,231,52,2019
 Sabin Merino,AD,CD Leganés,"6'2""",78,69,369,351,323,159,52,2019
 Marc Muniesa,DC,Girona CF,"5'10""",59,42,286,298,299,220,67,2019
 Aleix García,MC,Girona CF,"5'8""",67,69,318,363,363,177,50,2019
 P. Roberts,MOC,Girona CF,"5'7""",76,79,303,343,397,74,46,2019
 Douglas Luiz,MC,Girona CF,"5'10""",67,66,326,350,361,210,48,2019
 Ramalho,DC,Girona CF,"5'11""",74,67,288,255,333,222,61,2019
 A. Lozano,BU,Girona CF,"6'1""",79,76,333,282,363,105,44,2019
 Jorge Miramón,DD,SD Huesca,"5'9""",71,73,331,340,354,218,63,2019
 Enric Gallego,BU,SD Huesca,"6'2""",65,68,323,270,319,57,56,2019
 Unai Simón,G,Athletic Bilbao,"6'3""",48,46,94,83,239,41,355,2019
 E. Mor,AG,RC Celta,"5'7""",80,86,309,300,413,80,49,2019
 Zubeldia,MC,Real Sociedad,"5'11""",58,65,304,347,320,199,46,2019
 Luca Sangalli,MOC,Real Sociedad,"5'6""",75,76,316,323,371,180,51,2019
 Keko,MOC,Real Valladolid CF,"5'8""",71,75,315,354,369,143,51,2019
