name,poste,Team,taille,accélération,speed,offensif,technique,mouvement,defense general,gardien general,Years
 C. Fuchs,MDC,Leicester City,"6'2""",50,52,364,383,298,226,70,2019
 S. Okazaki,AT,Leicester City,"5'8""",61,68,354,325,355,155,42,2019
 Hélder Costa,AG,Wolverhampton Wanderers,"5'10""",85,87,309,364,405,91,50,2019
 Adama,MD,Wolverhampton Wanderers,"5'10""",96,97,289,334,422,65,52,2019
 M. Le Marchand,DC,Fulham,"6'1""",69,68,286,287,335,217,63,2019
 K. McDonald,MDC,Fulham,"6'4""",50,47,304,331,285,211,40,2019
 L. Vietto,AT,Fulham,"5'9""",76,79,351,362,382,119,56,2019
 A. Mawson,DC,Fulham,"6'2""",58,57,259,233,277,221,62,2019
 L. Marković,AD,Fulham,"5'9""",85,82,333,364,404,108,45,2019
 A. Masina,DG,Watford,"6'3""",75,63,282,305,313,217,54,2019
 A. Mariappa,DC,Watford,"5'11""",56,58,245,240,322,227,52,2019
 S. Prödl,DC,Watford,"6'5""",31,32,241,203,185,221,54,2019
 Marc Navarro,DD,Watford,"6'2""",70,68,310,312,333,221,46,2019
 B. Gibson,DC,Burnley,"6'1""",59,61,216,219,316,225,63,2019
 M. Vydra,AD,Burnley,"5'9""",83,86,339,338,394,99,61,2019
 S. Ward,DC,Burnley,"6'1""",55,61,341,333,318,227,62,2019
 J. Schlupp,MG,Crystal Palace,"5'10""",89,84,333,298,399,209,43,2019
 S. March,MG,Brighton & Hove Albion,"5'11""",79,78,308,354,378,155,55,2019
 Bruno Saltor,MDC,Brighton & Hove Albion,"5'11""",49,52,304,336,312,238,53,2019
 G. Bong,MDC,Brighton & Hove Albion,"6'0""",70,65,253,311,339,231,57,2019
 F. Hadergjonaj,DLD,Huddersfield Town,"6'0""",79,79,301,297,373,214,52,2019
 A. Pritchard,MOC,Huddersfield Town,"5'7""",66,75,317,376,367,142,58,2019
 P. Billing,MDC,Huddersfield Town,"6'6""",61,58,344,371,305,223,55,2019
 L. Depoitre,BU,Huddersfield Town,"6'3""",53,46,340,271,255,119,50,2019
 C. Daniels,DLG,Bournemouth,"5'10""",68,69,324,354,351,223,56,2019
 S. Morrison,DC,Cardiff City,"6'4""",46,44,203,191,251,222,65,2019
 B. Ecuélé Manga,DC,Cardiff City,"6'1""",58,54,248,227,249,220,57,2019
 H. Arter,MC,Cardiff City,"5'9""",58,65,323,352,340,205,43,2019
 J. Hoilett,AD,Cardiff City,"5'8""",87,88,334,350,413,87,50,2019
 J. Ralls,MC,Cardiff City,"5'10""",61,66,312,359,340,211,60,2019
 C. Paterson,DC,Cardiff City,"6'2""",77,68,354,282,348,204,56,2019
 A. Maitland-Niles,MD,Arsenal,"5'10""",87,84,293,315,389,199,54,2019
 M. Stekelenburg,G,Everton,"6'6""",36,30,93,106,195,38,365,2019
 J. Kenny,DD,Everton,"5'9""",72,73,264,305,354,221,63,2019
 Manquillo,DG,Newcastle United,"5'10""",75,74,277,325,353,215,60,2019
 K. Darlow,G,Newcastle United,"6'3""",52,59,85,104,303,38,356,2019
 S. Long,BU,Southampton,"5'10""",84,79,344,279,377,82,55,2019
 R. Fredericks,DLD,West Ham United,"5'11""",92,94,291,309,409,212,55,2019
 K. Iheanacho,AT,Leicester City,"6'0""",78,78,324,350,371,76,48,2019
 D. Ward,G,Leicester City,"6'3""",44,46,80,113,251,46,356,2019
 D. Simpson,DC,Leicester City,"5'9""",54,63,276,267,340,238,58,2019
 D. Amartey,DC,Leicester City,"6'1""",68,69,323,283,333,226,62,2019
 R. Bennett,DC,Wolverhampton Wanderers,"6'2""",37,36,201,182,205,225,54,2019
 J. Bryan,DG,Fulham,"5'9""",77,79,308,329,389,212,64,2019
 A. Zambo Anguissa,DC,Fulham,"6'0""",69,69,296,310,337,202,50,2019
 M. Bettinelli,G,Fulham,"6'4""",24,34,83,112,196,51,367,2019
 T. Fosu-Mensah,DC,Fulham,"6'1""",87,81,317,287,370,216,45,2019
 I. Success,AD,Watford,"6'0""",79,74,329,321,345,98,55,2019
 M. Britos,DC,Watford,"6'3""",38,37,235,268,240,218,57,2019
 A. Peñaranda,AD,Watford,"6'1""",78,78,341,341,366,94,47,2019
 K. Long,DC,Burnley,"6'3""",58,54,229,236,287,217,44,2019
 J. Ward,DC,Crystal Palace,"6'2""",62,55,293,279,312,229,43,2019
 J. Riedewald,MDC,Crystal Palace,"6'0""",63,65,302,286,323,219,61,2019
 Y. Bissouma,MC,Brighton & Hove Albion,"6'0""",71,75,289,357,366,213,48,2019
 C. Löwe,DLG,Huddersfield Town,"5'9""",69,75,304,341,366,215,54,2019
 T. Smith,DD,Huddersfield Town,"6'1""",69,74,268,297,340,214,66,2019
 A. Diakhaby,AG,Huddersfield Town,"6'0""",87,89,346,292,395,55,44,2019
 J. Ibe,MOC,Bournemouth,"5'9""",78,81,285,337,385,120,61,2019
 A. Gunnarsson,MDC,Cardiff City,"5'10""",52,55,322,324,323,208,52,2019
 O. Niasse,BU,Cardiff City,"6'0""",72,78,335,282,355,66,52,2019
 G. Cunningham,DG,Cardiff City,"6'0""",77,75,292,309,363,216,59,2019
 A. Smithies,G,Cardiff City,"6'2""",59,59,85,74,262,44,357,2019
 B. Reid,AD,Cardiff City,"5'7""",78,84,344,335,410,159,51,2019
 R. Elliot,G,Newcastle United,"6'3""",48,47,81,96,256,42,360,2019
 K. Walker-Peters,DLD,Tottenham Hotspur,"5'9""",74,77,262,289,371,212,47,2019
 N. Kebano,AD,Fulham,"5'7""",76,85,326,351,388,103,73,2019
 K. Sema,MG,Watford,"5'11""",79,76,298,350,373,133,51,2019
 P. Bardsley,DC,Burnley,"5'11""",50,57,303,304,309,228,45,2019
 B. Kayal,MC,Brighton & Hove Albion,"5'10""",66,66,310,329,346,207,49,2019
 I. Mbenza,AD,Huddersfield Town,"6'2""",87,86,329,350,374,102,50,2019
 J. Puncheon,MOC,Huddersfield Town,"5'8""",54,61,326,368,341,189,68,2019
 C. Mepham,DC,Bournemouth,"6'3""",65,64,229,254,311,218,58,2019
 J. Bennett,DG,Cardiff City,"5'10""",68,74,289,312,357,216,49,2019
 N. Mendez-Laing,AD,Cardiff City,"5'11""",85,85,304,315,382,75,64,2019
 J. Murphy,AD,Cardiff City,"5'8""",86,83,293,321,389,71,62,2019
 C. Hudson-Odoi,AD,Chelsea,"5'10""",84,86,298,347,388,91,58,2019
 M. Targett,DG,Southampton,"6'0""",75,71,278,340,345,213,58,2019
 H. Reed,MDC,Southampton,"5'9""",63,67,284,324,356,209,54,2019
 H. Choudhury,DC,Leicester City,"5'10""",71,73,256,289,350,221,52,2019
 J. Ruddy,G,Wolverhampton Wanderers,"6'4""",43,38,69,84,198,33,352,2019
 C. Christie,DD,Fulham,"6'2""",87,76,291,297,361,205,55,2019
 T. Ream,DC,Fulham,"6'2""",66,55,295,324,332,209,62,2019
 D. McNeil,MG,Burnley,"6'0""",77,78,321,345,375,142,60,2019
 B. Sako,MG,Crystal Palace,"6'0""",75,75,331,351,351,103,58,2019
 C. Wickham,BU,Crystal Palace,"6'3""",54,48,335,314,280,77,52,2019
 D. Burn,DC,Brighton & Hove Albion,"6'6""",44,42,222,254,208,210,53,2019
 J. Bacuna,MOC,Huddersfield Town,"5'10""",67,72,324,356,341,186,49,2019
 E. Kachunga,BU,Huddersfield Town,"5'10""",77,78,342,309,370,124,47,2019
 R. van La Parra,MD,Huddersfield Town,"5'11""",84,79,279,341,378,120,69,2019
 M. Pugh,MOC,Bournemouth,"5'11""",62,71,321,337,341,130,60,2019
 K. Zohore,BU,Cardiff City,"6'4""",74,54,303,281,283,46,36,2019
 P. Sandler,DC,Manchester City,"6'3""",67,66,223,343,313,211,64,2019
 F. Ayité,MD,Fulham,"5'9""",80,79,319,333,389,98,57,2019
 D. Williams,DC,Huddersfield Town,"6'0""",68,74,340,313,354,212,48,2019
 L. Mousset,BU,Bournemouth,"6'0""",76,79,302,283,356,56,61,2019
 D. Solanke,BU,Bournemouth,"6'2""",69,67,325,302,335,57,57,2019
 C. Jenkinson,DD,Arsenal,"6'1""",73,58,300,311,326,214,65,2019
 J. Blackman,G,Chelsea,"6'6""",30,23,104,96,187,42,341,2019
 S. Gallagher,BU,Southampton,"6'4""",69,62,327,273,318,122,60,2019
 E. Jakupović,G,Leicester City,"6'3""",45,36,89,92,222,37,345,2019
 M. James,MC,Leicester City,"5'11""",52,58,308,330,304,204,54,2019
 D. Odoi,DC,Fulham,"5'10""",85,78,284,321,388,201,53,2019
 P. Souaré,DG,Crystal Palace,"5'10""",69,71,282,331,349,212,56,2019
 D. Ward,BU,Cardiff City,"5'11""",73,73,322,317,348,101,58,2019
 A. Richards,DD,Cardiff City,"5'9""",69,68,268,292,335,213,40,2019
 L. Damour,MDC,Cardiff City,"5'11""",68,63,300,303,337,203,57,2019
 K. Mavropanos,DC,Arsenal,"6'4""",60,52,210,200,261,216,51,2019
 Pleguezuelo,DC,Arsenal,"5'11""",70,71,254,275,342,201,57,2019
 B. Woodburn,MOC,Liverpool,"5'9""",73,79,268,295,372,56,48,2019
 Xande Silva,AD,West Ham United,"5'10""",77,79,294,288,364,70,65,2019
 Rúben Vinagre,MG,Wolverhampton Wanderers,"5'9""",89,87,277,328,391,176,42,2019
 M. Gibbs-White,MOC,Wolverhampton Wanderers,"5'10""",65,67,285,325,336,162,54,2019
 I. Cissé,DC,Fulham,"5'11""",69,75,259,275,339,206,61,2019
 P. Dahlberg,G,Watford,"6'5""",31,25,64,89,164,48,334,2019
 J. Speroni,G,Crystal Palace,"6'1""",39,42,87,93,246,37,334,2019
 D. Button,G,Brighton & Hove Albion,"6'3""",52,60,101,116,269,35,338,2019
 J. Steele,G,Brighton & Hove Albion,"6'2""",36,34,119,127,210,42,340,2019
 K. Grant,BU,Huddersfield Town,"6'0""",88,86,278,236,370,100,63,2019
 L. Peltier,DC,Cardiff City,"5'10""",54,65,254,267,309,219,51,2019
 L. Bacuna,MD,Cardiff City,"5'11""",79,76,329,350,361,188,68,2019
 A. Gomes,MOC,Manchester United,"5'7""",69,75,297,334,379,109,63,2019
 K. Harris,AD,Cardiff City,"5'9""",79,84,234,256,394,79,54,2019
 E. Nketiah,AT,Arsenal,"5'9""",82,87,266,261,385,48,47,2019
 B. Galloway,DC,Everton,"6'1""",77,68,246,240,343,201,45,2019
 C. Gomes,MDC,Manchester City,"5'11""",69,70,272,296,349,199,46,2019
 T. Chong,MG,Manchester United,"6'1""",79,78,294,316,340,131,53,2019
 M. Greenwood,AT,Manchester United,"6'2""",76,78,304,317,355,89,34,2019
 S. Longstaff,MC,Newcastle United,"5'11""",64,58,282,303,296,168,53,2019
 F. Woodman,G,Newcastle United,"6'3""",47,43,92,93,229,51,317,2019
 Y. Valery,DLD,Southampton,"5'11""",71,76,248,266,340,202,58,2019
 S. McQueen,DLG,Southampton,"5'11""",70,69,274,311,342,194,52,2019
 W. Norris,G,Wolverhampton Wanderers,"6'3""",49,40,74,102,227,42,327,2019
 Domingos Quina,MOC,Watford,"5'9""",66,74,259,307,360,123,49,2019
 R. Inniss,DC,Crystal Palace,"6'5""",35,34,207,205,185,190,59,2019
 S. Ahannach,AG,Brighton & Hove Albion,"5'8""",71,73,295,316,349,117,54,2019
 J. Gorenc Stanković,MDC,Huddersfield Town,"6'3""",48,50,263,267,264,198,46,2019
 B. Hamer,G,Huddersfield Town,"6'4""",45,45,81,96,257,39,327,2019
 J. Simpson,DC,Bournemouth,"6'3""",57,55,233,228,283,198,33,2019
 M. Connolly,DC,Cardiff City,"6'2""",51,51,269,223,251,210,40,2019
 B. Saka,AG,Arsenal,"5'10""",83,86,284,277,382,102,50,2019
 E. Ampadu,DC,Chelsea,"6'0""",58,62,204,240,305,198,54,2019
 O. Skipp,MDC,Tottenham Hotspur,"5'9""",62,66,249,278,309,178,41,2019
 G. Diangana,MG,West Ham United,"5'9""",79,84,250,294,373,75,45,2019
 A. Sabiri,AD,Huddersfield Town,"6'1""",72,69,280,338,344,104,48,2019
 S. Surridge,BU,Bournemouth,"6'3""",64,68,270,226,307,71,53,2019
 S. O'Keefe,MDC,Cardiff City,"5'8""",55,65,279,274,331,178,57,2019
 A. Muric,G,Manchester City,"6'6""",46,44,85,112,219,37,322,2019
 Eric García,DC,Manchester City,"6'0""",63,60,220,259,303,190,50,2019
 E. Laird,MD,Manchester United,"5'10""",78,75,266,269,355,181,51,2019
 J. Bohui,AD,Manchester United,"5'9""",78,75,270,263,365,95,50,2019
 T. Oakley-Boothe,MDC,Tottenham Hotspur,"6'0""",67,63,237,308,289,179,51,2019
 L. Amos,MDC,Tottenham Hotspur,"5'10""",60,58,249,291,312,189,54,2019
 S. Hughes,DC,Leicester City,"6'2""",56,52,203,188,276,186,56,2019
 L. de la Torre,MOC,Fulham,"5'10""",61,72,252,292,334,119,54,2019
 A. Legzdins,G,Burnley,"6'3""",30,35,87,91,219,33,316,2019
 B. Murphy,G,Cardiff City,"6'0""",32,34,75,77,224,40,312,2019
 J. Willock,MOC,Arsenal,"6'0""",74,68,241,287,342,163,46,2019
 M. Feeney,DC,Everton,"6'3""",46,46,191,167,233,194,49,2019
 J. Garner,MDC,Manchester United,"6'0""",67,66,272,275,318,180,41,2019
 L. O'Connor,DG,Manchester United,"5'10""",72,75,268,264,340,185,57,2019
 Víctor Fernández,AD,Newcastle United,"5'9""",69,76,270,292,353,87,44,2019
 M. Obafemi,BU,Southampton,"5'7""",82,85,266,248,401,56,56,2019
 A. Jones,DC,Southampton,"6'0""",60,55,210,226,281,185,55,2019
 J. Coleman,G,Huddersfield Town,"6'6""",49,40,86,84,252,41,312,2019
 R. Healey,BU,Cardiff City,"5'11""",69,77,265,255,348,82,52,2019
 C. Bramall,DG,Arsenal,"5'10""",86,85,232,266,367,169,52,2019
 B. Gilmour,MOC,Chelsea,"5'8""",56,66,284,308,331,133,50,2019
 F. Hornby,BU,Everton,"6'2""",54,58,267,261,287,59,53,2019
 Rafael Camacho,AD,Liverpool,"5'9""",73,75,275,286,351,130,50,2019
 R. Brewster,AD,Liverpool,"5'9""",76,78,272,258,367,48,42,2019
 F. Nmecha,MOC,Manchester City,"6'1""",77,75,276,286,350,130,49,2019
 C. Humphreys-Grant,DC,Manchester City,"6'2""",66,65,213,214,313,184,55,2019
 C. Roberts,AG,Newcastle United,"5'8""",68,74,280,295,340,77,59,2019
 J. Rose,G,Southampton,"6'0""",43,41,88,91,210,48,299,2019
 J. Tanganga,DC,Tottenham Hotspur,"6'0""",71,66,188,199,298,187,53,2019
 N. Holland,AD,West Ham United,"5'10""",79,80,231,283,372,71,44,2019
 L. Ndukwu,AG,Leicester City,"5'9""",69,75,259,274,331,88,52,2019
 J. Kitolano,DLG,Wolverhampton Wanderers,"5'9""",79,79,210,234,370,167,51,2019
 D. Agyei,BU,Burnley,"6'0""",75,75,260,247,332,77,51,2019
 V. Gyökeres,BU,Brighton & Hove Albion,"6'2""",70,68,285,263,305,53,56,2019
 Z. Medley,DC,Arsenal,"6'5""",62,56,192,192,288,194,50,2019
 M. Taylor-Crossdale,BU,Chelsea,"6'1""",72,65,265,257,315,66,42,2019
 I. Ugbo,BU,Chelsea,"6'1""",72,78,260,208,326,61,53,2019
 João Virgínia,G,Everton,"6'4""",50,54,57,64,223,30,300,2019
 H. Charsley,MOC,Everton,"5'10""",56,56,287,309,301,171,44,2019
 M. Foulds,DC,Everton,"5'11""",48,59,209,192,255,180,52,2019
 M. Hewelt,G,Everton,"6'1""",42,47,71,87,232,46,293,2019
 R. Astley,DC,Everton,"5'11""",56,57,229,211,287,186,50,2019
 N. Phillips,DC,Liverpool,"6'2""",52,52,201,182,259,179,43,2019
 C. Jones,MOC,Liverpool,"6'0""",63,64,277,292,329,143,44,2019
 K. Hoever,DD,Liverpool,"6'0""",70,74,242,265,335,178,54,2019
 C. Randall,DD,Liverpool,"5'11""",64,67,274,274,294,189,46,2019
 C. Masterson,DC,Liverpool,"6'2""",49,48,196,170,231,188,44,2019
 B. Williams,DG,Manchester United,"6'0""",74,74,251,253,336,172,48,2019
 J. Sterry,DC,Newcastle United,"5'11""",68,70,235,253,332,182,53,2019
 C. Slattery,MOC,Southampton,"6'3""",67,55,247,287,277,136,43,2019
 C. Klarer,DC,Southampton,"6'3""",61,52,194,165,261,182,46,2019
 T. Johnson,AD,Southampton,"5'9""",79,83,272,279,358,85,46,2019
 T. Eyoma,DC,Tottenham Hotspur,"6'0""",62,67,230,220,276,192,47,2019
 A. Whiteman,G,Tottenham Hotspur,"6'3""",28,34,72,82,178,48,305,2019
 J. Dinzeyi,DC,Tottenham Hotspur,"6'0""",71,66,198,197,287,197,48,2019
 A. Paşcanu,DC,Leicester City,"6'1""",68,68,218,224,318,181,60,2019
 A. Edun,MG,Fulham,"5'7""",72,74,241,249,367,166,56,2019
 Robert Sanchez,G,Brighton & Hove Albion,"6'6""",41,45,86,82,204,43,306,2019
 L. Østigård,DC,Brighton & Hove Albion,"6'0""",66,69,212,207,316,172,50,2019
 D. Duhaney,DD,Huddersfield Town,"5'11""",78,70,221,237,340,176,57,2019
 M. Butcher,MC,Bournemouth,"6'2""",54,50,250,257,266,163,47,2019
 K. Scott,MOC,Chelsea,"5'8""",62,60,247,295,315,151,53,2019
 A. Gordon,MOC,Everton,"6'0""",72,77,248,274,326,81,40,2019
 L. Gibson,DC,Everton,"6'1""",56,62,185,205,287,181,37,2019
 B. Adekanye,AG,Liverpool,"5'7""",73,75,272,267,340,90,42,2019
 B. Garré,MG,Manchester City,"5'7""",69,76,274,280,347,91,46,2019
 E. Sørensen,BU,Newcastle United,"6'2""",73,72,250,263,325,49,63,2019
 K. Ramsay,DD,Southampton,"5'10""",70,72,223,213,334,178,52,2019
 M. Barnes,BU,Southampton,"6'1""",63,67,261,253,310,63,53,2019
 D. N'Lundulu,BU,Southampton,"5'11""",68,73,254,228,326,46,49,2019
 C. Wright,MD,Leicester City,"6'0""",69,68,265,285,331,159,45,2019
 K. Dewsbury-Hall,MDC,Leicester City,"5'10""",53,64,234,261,305,179,53,2019
 M. Fossey,DLD,Fulham,"5'10""",79,78,233,222,367,163,44,2019
 J. Mukena,DC,Watford,"6'0""",52,61,175,163,285,193,53,2019
 K. Taylor,MD,Bournemouth,"5'10""",73,74,269,297,355,121,42,2019
 G. McEachran,MOC,Chelsea,"5'8""",60,64,248,291,321,148,44,2019
 J. Wakely,DC,Chelsea,"6'4""",59,52,197,185,255,186,49,2019
 D. Redan,BU,Chelsea,"5'10""",71,77,254,239,338,52,62,2019
 N. Broadhead,AD,Everton,"5'10""",65,63,281,267,310,88,39,2019
 A. Lewis,DG,Liverpool,"5'9""",66,71,232,279,329,169,48,2019
 J. Latibeaudiere,DC,Manchester City,"5'11""",65,60,194,207,296,184,43,2019
 N. Trott,G,West Ham United,"6'0""",33,40,64,95,197,36,304,2019
 Paulo Alves,MOC,Wolverhampton Wanderers,"5'9""",59,57,265,293,314,140,54,2019
 L. Gordon,DG,Watford,"5'5""",63,68,220,206,335,188,51,2019
 H. Forster,MD,Watford,"5'9""",66,74,266,278,319,151,48,2019
 J. Benson,MOC,Burnley,"5'9""",69,72,250,284,351,152,45,2019
 L. Dreher,MC,Crystal Palace,"6'0""",68,61,231,277,324,133,39,2019
 J. Molumby,MDC,Brighton & Hove Albion,"5'10""",50,51,250,262,286,172,46,2019
 M. Daly,MOC,Huddersfield Town,"5'9""",52,61,277,302,300,155,55,2019
 N. Ofoborh,DC,Bournemouth,"6'0""",61,60,235,255,294,178,50,2019
 J. Anthony,BU,Bournemouth,"6'0""",73,75,255,241,344,49,52,2019
 A. Bolger,MOC,Cardiff City,"5'7""",68,66,220,285,337,162,55,2019
 J. Osei-Tutu,DD,Arsenal,"5'10""",78,74,205,209,341,166,51,2019
 M. Guehi,DC,Chelsea,"6'0""",60,58,193,178,277,179,52,2019
 C. Kelleher,G,Liverpool,"6'2""",33,37,66,76,207,42,279,2019
 K. Watts,DC,Newcastle United,"6'3""",62,60,240,247,269,169,57,2019
 O. Bailey,DC,Newcastle United,"6'0""",58,55,208,202,258,167,50,2019
 T. Parrott,BU,Tottenham Hotspur,"5'9""",73,77,251,256,333,54,60,2019
 D. Kemp,AG,West Ham United,"5'6""",67,74,223,255,357,77,53,2019
 K. Leshabela,MD,Leicester City,"5'10""",67,72,254,270,334,141,47,2019
 A. Muskwe,BU,Leicester City,"6'0""",65,61,254,250,307,79,55,2019
 R. Giles,MG,Wolverhampton Wanderers,"5'10""",83,87,234,289,369,152,41,2019
 Pedro Gonçalves,MOC,Wolverhampton Wanderers,"5'8""",68,65,243,278,325,143,56,2019
 N. Ennis,BU,Wolverhampton Wanderers,"5'11""",79,78,233,231,357,60,47,2019
 E. Francis,DC,Wolverhampton Wanderers,"6'0""",67,59,205,190,281,179,44,2019
 M. O'Riley,MDC,Fulham,"6'2""",58,59,223,245,300,154,50,2019
 S. Sessegnon,DD,Fulham,"5'9""",69,72,216,211,345,166,58,2019
 T. Abraham,BU,Fulham,"6'1""",69,69,240,203,320,57,52,2019
 O. Younger,DC,Burnley,"6'0""",55,53,188,155,254,175,64,2019
 G. McGregor,MDC,Crystal Palace,"5'9""",69,67,229,258,322,158,53,2019
 M. Sanders,MC,Brighton & Hove Albion,"5'9""",51,59,238,281,275,164,48,2019
 P. Gwargis,MG,Brighton & Hove Albion,"5'11""",72,73,245,266,333,147,48,2019
 A. Rowe,AD,Huddersfield Town,"5'11""",77,72,245,281,325,70,56,2019
 S. High,MOC,Huddersfield Town,"5'10""",51,61,271,298,288,136,66,2019
 D. Iliev,G,Arsenal,"6'5""",43,45,93,81,229,35,277,2019
 L. Coyle,MDC,Liverpool,"5'9""",57,56,245,254,301,157,49,2019
 T. Dele-Bashiru,MOC,Manchester City,"5'10""",71,70,243,262,339,154,47,2019
 N. Harker,G,Newcastle United,"6'3""",30,33,56,78,172,38,292,2019
 M. Longstaff,MC,Newcastle United,"5'8""",61,59,233,281,285,138,53,2019
 J. Vokins,DG,Southampton,"5'11""",73,76,206,219,333,172,45,2019
 G. Marsh,MDC,Tottenham Hotspur,"5'10""",58,66,238,244,287,171,45,2019
 C. Coventry,MC,West Ham United,"5'9""",60,65,218,263,309,146,52,2019
 J. Pask,DC,West Ham United,"6'2""",65,59,173,156,270,164,53,2019
 V. Neufville,DG,West Ham United,"5'8""",78,80,177,213,364,160,49,2019
 O. Buur Rasmussen,MD,Wolverhampton Wanderers,"5'9""",74,77,196,249,352,155,51,2019
 Carlos Heredia,AG,Wolverhampton Wanderers,"5'8""",79,79,231,301,354,115,44,2019
 R. Harker,BU,Burnley,"5'11""",72,74,233,212,328,64,59,2019
 M. Blair,MD,Burnley,"5'9""",74,75,235,261,349,81,49,2019
 T. Chakwana,AD,Burnley,"5'7""",76,78,253,249,341,96,57,2019
 J. Clarke,DC,Burnley,"6'0""",62,65,184,180,291,171,49,2019
 A. Glennon,DG,Burnley,"5'9""",69,71,205,221,328,168,41,2019
 S. Woods,DC,Crystal Palace,"6'1""",39,46,170,148,222,169,44,2019
 T. Mitchell,DG,Crystal Palace,"5'9""",76,79,215,222,345,171,57,2019
 K. Flanagan,MOC,Crystal Palace,"5'10""",62,71,239,266,325,112,62,2019
 W. Collar,DLD,Brighton & Hove Albion,"5'11""",68,56,229,243,282,163,58,2019
 M. Obiero,AT,Huddersfield Town,"5'10""",55,62,255,240,302,55,50,2019
 H. Spratt,DC,Huddersfield Town,"5'10""",52,61,219,212,287,176,54,2019
 J. Barrett,DC,Huddersfield Town,"6'1""",48,52,192,168,252,177,52,2019
 M. Travers,G,Bournemouth,"6'3""",31,32,94,73,181,40,294,2019
 D. Gillela,DC,Bournemouth,"6'1""",60,64,194,175,296,168,53,2019
 S. Sherring,DC,Bournemouth,"5'11""",61,62,178,161,289,171,49,2019
 G. Kilkenny,MD,Bournemouth,"5'8""",69,67,247,261,330,112,43,2019
 C. Gilmour,MDC,Arsenal,"6'0""",62,64,215,248,319,151,51,2019
 J. Hector-Ingram,BU,West Ham United,"6'0""",73,68,239,201,317,54,50,2019
 R. Loft,BU,Leicester City,"6'3""",61,52,233,201,261,91,56,2019
 M. Kilman,DLG,Wolverhampton Wanderers,"6'1""",72,68,231,256,323,155,48,2019
 L. Ashby-Hammond,G,Fulham,"6'1""",26,23,66,69,134,33,283,2019
 R. Cassidy,BU,Watford,"5'9""",47,55,255,225,288,53,55,2019
 M. Howarth,MD,Burnley,"5'10""",66,68,255,278,330,135,44,2019
 O. O'Dwyer,DC,Crystal Palace,"6'7""",34,30,180,159,173,176,50,2019
 S. Diallo,MDC,Wolverhampton Wanderers,"5'11""",63,64,230,271,306,168,47,2019
 T. Francois,MOC,Fulham,"5'7""",60,65,223,264,342,131,61,2019
 V. Steels,MG,Burnley,"5'7""",69,73,231,253,324,88,57,2019
 N. Tavares,DC,Crystal Palace,"6'1""",45,46,170,152,231,171,65,2019
 W. O'Hora,DC,Brighton & Hove Albion,"6'3""",52,51,199,189,243,160,55,2019
 T. Duffus,MOC,Cardiff City,"6'1""",67,50,259,285,279,145,57,2019
 D. Grimshaw,G,Manchester City,"6'1""",47,44,97,127,221,49,270,2019
 C. John,DC,Wolverhampton Wanderers,"5'11""",73,72,201,214,323,150,45,2019
 E. Watt,MDC,Wolverhampton Wanderers,"5'9""",67,68,217,263,329,156,42,2019
 A. Samuels,BU,Wolverhampton Wanderers,"5'9""",77,79,220,228,353,55,57,2019
 A. Søndergaard,G,Wolverhampton Wanderers,"6'2""",20,21,60,70,162,35,265,2019
 C. Coxe,DD,Cardiff City,"5'11""",64,68,178,213,302,155,56,2019
 J. Waite,MOC,Cardiff City,"5'9""",65,63,213,242,330,135,38,2019
 J. Davies,MG,Brighton & Hove Albion,"5'6""",70,72,211,201,341,145,53,2019
 J. Tupper,G,Crystal Palace,"6'2""",21,23,52,56,154,40,250,2019
 L. Humphries,MDC,Cardiff City,"5'8""",61,62,197,221,317,144,49,2019
 A. Parkes,G,Watford,"5'11""",18,32,50,79,183,39,244,2019
 V. van Dijk,DC,Liverpool,"6'4""",79,74,316,360,356,272,58,2020
 K. De Bruyne,MOC,Manchester City,"5'11""",76,77,405,437,398,183,56,2020
 Alisson,G,Liverpool,"6'3""",47,56,114,138,268,50,439,2020
 M. Salah,AD,Liverpool,"5'9""",92,94,391,406,460,122,62,2020
 S. Mané,AG,Liverpool,"5'9""",93,95,410,391,460,122,56,2020
 S. Agüero,BU,Manchester City,"5'8""",78,82,411,397,427,83,59,2020
 N. Kanté,MDC,Chelsea,"5'6""",77,79,329,338,423,266,54,2020
 H. Kane,BU,Tottenham Hotspur,"6'2""",69,68,421,393,370,130,54,2020
 P. Aubameyang,BU,Arsenal,"6'2""",94,91,403,383,418,92,48,2020
 Roberto Firmino,AT,Liverpool,"5'11""",77,78,407,403,414,166,44,2020
 Ederson,G,Manchester City,"6'2""",63,64,123,157,322,52,435,2020
 R. Sterling,AG,Manchester City,"5'7""",91,96,360,387,465,147,63,2020
 De Gea,G,Manchester United,"6'4""",58,57,114,143,307,59,424,2020
 David Silva,MOC,Manchester City,"5'8""",61,68,383,420,388,140,46,2020
 A. Laporte,DC,Manchester City,"6'2""",66,61,310,350,333,265,45,2020
 Bernardo Silva,MOC,Manchester City,"5'8""",78,85,371,411,434,148,54,2020
 P. Pogba,MC,Manchester United,"6'3""",79,67,400,434,366,195,20,2020
 H. Lloris,G,Tottenham Hotspur,"6'2""",62,65,94,115,321,57,413,2020
 H. Son,MG,Tottenham Hotspur,"6'0""",89,86,396,400,428,115,53,2020
 A. Robertson,DLG,Liverpool,"5'10""",86,83,326,354,405,246,50,2020
 Fabinho,MDC,Liverpool,"6'2""",69,67,344,364,352,256,47,2020
 R. Mahrez,AD,Manchester City,"5'10""",82,87,365,419,429,98,54,2020
