name,poste,Team,taille,accélération,speed,offensif,technique,mouvement,defense general,gardien general,Years
 B. Nuytinck,DC,Udinese,"6'3""",50,34,230,250,230,228,44,2019
 L. Krejčí,MOC,Bologne,"5'10""",79,79,323,377,386,146,58,2019
 M. Destro,BU,Bologne,"6'0""",73,73,344,307,367,70,55,2019
 N. Rigoni,MC,Chievo Vérone,"6'2""",55,52,303,347,299,195,46,2019
 M. Silvestre,DC,Empoli,"6'1""",52,48,248,278,283,223,19,2019
 R. Krunić,MOC,Empoli,"6'0""",70,71,356,368,354,198,59,2019
 M. Pasqual,DLG,Empoli,"5'10""",69,67,332,384,359,215,37,2019
 L. Antonelli,DC,Empoli,"6'0""",74,67,320,325,346,228,47,2019
 B. Bereszyński,DD,Sampdoria,"6'0""",87,85,304,310,390,213,55,2019
 N. Murru,DG,Sampdoria,"5'11""",76,76,272,292,367,221,25,2019
 Rafael,G,Sampdoria,"6'1""",56,52,92,95,270,41,366,2019
 G. Caprari,AD,Sampdoria,"5'9""",84,89,321,361,422,47,48,2019
 A. Ioniţă,MDC,Cagliari,"6'0""",68,67,342,349,345,219,53,2019
 C. Théréau,BU,Cagliari,"6'2""",68,66,380,350,332,94,47,2019
 N. Milenković,DC,Fiorentina,"6'5""",66,68,283,248,292,225,49,2019
 Gerson,MOC,Fiorentina,"6'0""",73,69,307,364,369,187,58,2019
 B. Dabo,MDC,Fiorentina,"6'1""",67,68,335,341,344,219,45,2019
 V. Laurini,DD,Fiorentina,"5'8""",75,79,256,291,382,220,58,2019
 D. Biraschi,DC,Genoa,"6'0""",60,68,242,269,324,229,59,2019
 E. Zukanović,DC,Genoa,"6'3""",54,61,261,334,271,224,58,2019
 G. Pandev,AT,Genoa,"6'0""",52,65,360,378,323,98,55,2019
 G. Lapadula,BU,Genoa,"5'10""",78,79,341,320,386,54,62,2019
 D. Lazović,AD,Genoa,"5'11""",90,84,333,363,381,110,55,2019
 O. Hiljemark,MC,Genoa,"6'0""",69,69,302,367,339,182,57,2019
 C. Ciano,AG,Frosinone,"5'9""",75,85,351,377,391,67,46,2019
 F. Viviani,MC,Frosinone,"5'11""",69,65,339,381,359,214,53,2019
 Pol Lirola,DD,Sassuolo,"6'0""",80,81,308,319,374,220,51,2019
 F. Đuričić,MOC,Sassuolo,"5'11""",75,76,320,371,379,123,48,2019
 M. Lemos,DC,Sassuolo,"6'2""",61,65,273,316,320,218,51,2019
 M. Valdifiori,MC,SPAL,"6'1""",53,54,326,379,305,203,49,2019
 M. Kean,BU,Juventus,"6'0""",79,75,309,298,370,71,47,2019
 Patric,DC,Lazio Rome,"6'0""",69,69,284,291,342,225,57,2019
 Bruno Alves,DC,Parma,"6'2""",38,46,319,351,274,216,68,2019
 L. Siligardi,MOC,Parma,"5'11""",77,78,323,363,389,110,56,2019
 A. Ćorić,MOC,AS Rome,"5'9""",66,78,301,354,381,122,60,2019
 S. Lukić,MC,Torino,"6'0""",69,69,326,373,348,209,48,2019
 Samir,DC,Udinese,"6'2""",68,66,245,237,286,223,61,2019
 I. Mbaye,DD,Bologne,"6'2""",76,68,293,324,350,220,47,2019
 Da Costa,G,Bologne,"6'1""",37,42,76,85,232,53,357,2019
 F. Mattiello,MG,Bologne,"6'0""",79,75,339,353,369,212,34,2019
 D. Falcinelli,BU,Bologne,"6'1""",69,69,308,274,345,50,44,2019
 F. Barba,DC,Chievo Vérone,"6'1""",69,69,234,235,324,223,51,2019
 A. Dioussé,MC,Chievo Vérone,"5'9""",61,72,256,333,357,200,51,2019
 R. Meggiorini,AT,Chievo Vérone,"6'0""",66,75,345,330,368,102,28,2019
 M. Stępiński,BU,Chievo Vérone,"6'0""",69,73,336,280,359,88,44,2019
 M. Pucciarelli,AD,Chievo Vérone,"5'9""",78,85,334,319,413,118,38,2019
 E. Schelotto,DD,Chievo Vérone,"6'2""",75,67,319,336,348,214,42,2019
 N. Tomović,DC,Chievo Vérone,"6'0""",68,55,249,264,325,216,52,2019
 I. Bennacer,MOC,Empoli,"5'8""",72,70,356,359,368,189,62,2019
 G. Di Lorenzo,MDC,Empoli,"6'0""",75,68,354,357,364,220,43,2019
 B. Drągowski,G,Empoli,"6'2""",42,46,91,102,247,52,358,2019
 A. Acquah,MDC,Empoli,"5'10""",76,78,309,322,385,222,39,2019
 E. Barreto,MDC,Sampdoria,"5'11""",66,66,326,365,330,222,61,2019
 F. Cacciatore,DD,Cagliari,"6'0""",72,72,292,278,361,222,47,2019
 L. Ceppitelli,DC,Cagliari,"6'2""",61,52,219,174,286,226,51,2019
 F. Pisacane,DC,Cagliari,"5'10""",69,69,216,224,346,227,66,2019
 D. Bessa,MOC,Genoa,"5'10""",57,75,324,366,366,152,58,2019
 Miguel Veloso,MC,Genoa,"5'11""",53,53,363,404,319,190,55,2019
 L. Mazzitelli,MC,Genoa,"6'2""",55,66,309,333,321,194,45,2019
 E. Goldaniga,DC,Frosinone,"6'2""",55,43,203,225,245,219,58,2019
 Y. Chibsah,MDC,Frosinone,"5'10""",67,76,300,308,383,212,38,2019
 D. Ciofani,BU,Frosinone,"6'3""",69,55,297,221,271,48,55,2019
 F. Bardi,G,Frosinone,"6'2""",46,51,87,89,250,39,352,2019
 F. Dionisi,BU,Frosinone,"5'10""",85,78,318,278,369,94,42,2019
 M. Demiral,DC,Sassuolo,"6'4""",65,56,227,236,301,224,52,2019
 F. Peluso,DC,Sassuolo,"6'2""",55,54,279,297,282,224,28,2019
 F. Vicari,DC,SPAL,"6'3""",45,37,218,200,237,228,57,2019
 S. Floccari,BU,SPAL,"5'11""",65,64,339,318,334,61,50,2019
 P. Schiattarella,MOC,SPAL,"5'10""",79,78,320,342,373,186,57,2019
 C. Pinsoglio,G,Juventus,"6'4""",41,43,69,97,222,45,352,2019
 J. Mauri,MC,Milan,"5'7""",65,77,289,356,390,198,48,2019
 S. Luperto,DC,Naples,"6'3""",54,54,293,262,293,221,47,2019
 F. Ceravolo,BU,Parma,"5'11""",78,75,333,325,367,81,54,2019
 E. Hallfreðsson,MDC,Udinese,"6'1""",54,62,317,369,308,211,50,2019
 Lyanco,DC,Bologne,"6'2""",65,55,238,227,285,216,47,2019
 M. Dijks,MDC,Bologne,"6'4""",76,65,269,308,294,216,58,2019
 B. Cesar,DC,Chievo Vérone,"6'3""",31,33,187,217,194,206,48,2019
 F. Đorđević,BU,Chievo Vérone,"6'1""",63,60,338,306,323,126,48,2019
 M. Andreolli,DC,Chievo Vérone,"6'2""",53,44,192,208,276,219,47,2019
 Lucas Piazon,MOC,Chievo Vérone,"6'0""",69,67,346,365,346,106,49,2019
 F. Veseli,DC,Empoli,"6'0""",76,69,270,276,345,217,64,2019
 Diego Farías,AD,Empoli,"5'8""",85,87,335,344,422,102,38,2019
 D. Maietta,DC,Empoli,"6'0""",33,30,182,173,216,217,46,2019
 K. Diks,DD,Empoli,"6'1""",69,75,256,274,346,214,56,2019
 J. Sala,DLD,Sampdoria,"5'11""",75,69,322,344,355,212,40,2019
 M. Sau,AD,Sampdoria,"5'7""",84,87,333,357,438,92,15,2019
 V. Belec,G,Sampdoria,"6'4""",43,53,68,86,249,40,350,2019
 Ronaldo Vieira,MDC,Sampdoria,"5'10""",79,77,286,323,376,208,43,2019
 F. Romagna,DC,Cagliari,"6'1""",68,65,226,242,325,222,50,2019
 A. Cerri,BU,Cagliari,"6'4""",69,54,323,284,309,115,51,2019
 P. Faragò,MD,Cagliari,"6'2""",66,69,295,317,315,196,42,2019
 F. Ceccherini,DC,Fiorentina,"6'2""",55,55,162,175,298,220,51,2019
 C. Nørgaard,MDC,Fiorentina,"6'2""",55,62,314,334,325,213,58,2019
 I. Radu,G,Genoa,"6'2""",38,42,87,89,214,46,363,2019
 C. Romero,DC,Genoa,"6'1""",65,61,215,195,323,207,47,2019
 Jandrei,G,Genoa,"6'1""",32,24,65,127,208,54,358,2019
 B. Salamon,DC,Frosinone,"6'5""",53,41,234,293,242,215,57,2019
 L. Ariaudo,DC,Frosinone,"6'1""",53,53,219,243,295,217,47,2019
 S. Simič,DC,Frosinone,"6'2""",53,43,201,226,266,221,21,2019
 M. Trotta,BU,Frosinone,"6'2""",66,65,335,297,325,119,61,2019
 J. Boga,AD,Sassuolo,"5'9""",79,79,318,354,383,100,62,2019
 A. Matri,BU,Sassuolo,"6'0""",66,67,340,291,337,96,21,2019
 Thiago Cionek,DC,SPAL,"6'0""",68,67,211,210,323,217,47,2019
 A. Murgia,MC,SPAL,"6'1""",51,52,319,325,288,202,43,2019
 M. Fares,MG,SPAL,"6'0""",80,82,316,327,383,200,59,2019
 K. Bonifazi,DC,SPAL,"6'2""",56,59,220,204,294,224,43,2019
 S. Iacoponi,DD,Parma,"5'11""",86,78,240,193,372,205,53,2019
 R. Gagliolo,DC,Parma,"5'11""",77,76,269,217,373,212,50,2019
 L. Stulac,MDC,Parma,"5'9""",71,69,311,335,352,203,58,2019
 M. Gazzola,DD,Parma,"6'0""",68,75,273,301,350,199,48,2019
 J. Dezi,MC,Parma,"5'10""",75,77,296,326,358,187,51,2019
 M. Sprocati,AD,Parma,"5'8""",76,73,301,310,365,64,48,2019
 Bremer,DC,Torino,"6'2""",67,64,243,217,320,207,52,2019
 A. Calabresi,DC,Bologne,"6'1""",69,54,224,209,308,224,51,2019
 M. Bani,DC,Chievo Vérone,"6'2""",62,61,174,184,292,215,48,2019
 M. Pajač,MG,Empoli,"6'1""",78,76,319,349,347,182,39,2019
 S. Uçan,MOC,Empoli,"6'0""",68,74,345,352,361,187,48,2019
 S. Padoin,MOC,Cagliari,"5'10""",68,68,330,362,352,215,23,2019
 E. Fernandes,MOC,Fiorentina,"6'3""",78,72,294,322,332,167,60,2019
 P. Terracciano,G,Fiorentina,"6'4""",42,40,82,82,236,50,347,2019
 G. Pezzella,DG,Genoa,"6'2""",79,79,294,296,357,203,51,2019
 M. Capuano,DC,Frosinone,"6'1""",67,65,212,228,329,211,50,2019
 C. Molinaro,DC,Frosinone,"6'0""",69,66,291,305,339,219,48,2019
 M. Bourabia,MC,Sassuolo,"6'0""",66,66,303,344,330,192,45,2019
 C. Adjapong,MG,Sassuolo,"5'11""",66,75,299,300,350,216,45,2019
 F. Costa,MG,SPAL,"5'9""",69,79,298,318,345,187,50,2019
 V. Regini,DC,SPAL,"6'1""",67,67,249,257,331,226,51,2019
 B. Djimsiti,DC,Atalanta,"6'3""",33,39,264,237,232,209,49,2019
 M. Varnier,DC,Atalanta,"6'1""",73,64,238,225,304,208,57,2019
 M. D'Alessandro,AD,Udinese,"5'8""",89,88,297,303,409,111,51,2019
 M. Svanberg,MOC,Bologne,"6'1""",79,78,289,346,364,157,46,2019
 N. Paz,DC,Bologne,"6'3""",53,46,243,252,236,212,51,2019
 F. Depaoli,DLD,Chievo Vérone,"5'10""",76,76,299,327,360,203,42,2019
 A. Seculin,G,Chievo Vérone,"6'3""",30,30,77,82,204,45,339,2019
 I. Provedel,G,Empoli,"6'4""",40,44,98,83,230,65,341,2019
 C. Dell'Orco,DG,Empoli,"6'0""",69,63,289,302,330,210,41,2019
 H. Traorè,MOC,Empoli,"5'8""",70,68,329,342,350,176,55,2019
 L. Capezzi,MC,Empoli,"5'10""",52,50,300,328,314,173,46,2019
 L. Mchedlidze,BU,Empoli,"6'4""",68,55,316,283,280,89,55,2019
 M. Büchel,MC,Empoli,"5'9""",69,78,284,330,376,184,29,2019
 A. Ferrari,DC,Sampdoria,"6'0""",73,69,247,261,346,217,50,2019
 F. Bradarić,MDC,Cagliari,"6'1""",64,66,305,312,321,212,45,2019
 C. Oliva,MDC,Cagliari,"5'10""",68,67,288,313,339,208,54,2019
 E. Rolón,MDC,Genoa,"5'10""",66,69,284,304,336,200,59,2019
 K. Günter,DC,Genoa,"6'0""",68,55,221,236,310,207,52,2019
 R. Maiello,MOC,Frosinone,"5'10""",69,76,277,327,373,162,50,2019
 A. Pinamonti,BU,Frosinone,"6'2""",67,69,305,260,331,53,57,2019
 L. Krajnc,DC,Frosinone,"6'2""",65,63,249,255,312,208,53,2019
 M. Gori,MC,Frosinone,"5'10""",54,68,265,298,340,200,55,2019
 Rogério,MG,Sassuolo,"5'10""",77,79,295,322,361,206,44,2019
 G. Magnani,DC,Sassuolo,"6'3""",61,55,235,215,283,221,45,2019
 G. Pegolo,G,Sassuolo,"6'0""",42,44,97,81,253,31,338,2019
 E. Brignola,MOC,Sassuolo,"5'6""",76,74,298,301,363,48,43,2019
 M. Barrow,BU,Atalanta,"6'0""",85,82,286,264,362,81,54,2019
 A. Bastoni,DC,Parma,"6'3""",55,52,219,196,270,219,48,2019
 A. Barillà,DLG,Parma,"5'11""",89,78,324,330,401,193,50,2019
 M. Scozzarella,MD,Parma,"5'9""",89,85,321,351,410,154,46,2019
 A. Rosati,G,Torino,"6'5""",31,32,67,94,222,33,321,2019
 H. ter Avest,DD,Udinese,"6'0""",75,74,266,254,340,210,49,2019
 Nicolas,G,Udinese,"6'3""",41,45,81,86,226,40,342,2019
 S. Kiyine,MOC,Chievo Vérone,"6'0""",75,69,294,327,352,193,51,2019
 N. Frey,DC,Chievo Vérone,"6'0""",68,54,284,284,319,207,53,2019
 M. Brighi,MC,Empoli,"5'10""",52,51,330,339,304,182,51,2019
 D. Oberlin,AD,Empoli,"6'0""",94,89,316,309,389,138,45,2019
 L. Pellegrini,DG,Cagliari,"5'10""",75,78,261,267,340,203,37,2019
 Pedro Pereira,DLD,Genoa,"6'0""",75,76,270,289,371,210,48,2019
 N. Dalmonte,AG,Genoa,"5'7""",75,79,314,308,373,141,54,2019
 A. Favilli,BU,Genoa,"6'3""",68,68,302,260,325,55,21,2019
 L. Valzania,MC,Frosinone,"6'0""",69,75,259,308,332,171,35,2019
 A. Beghetto,MG,Frosinone,"5'10""",77,74,276,338,365,179,42,2019
 F. Cassata,MC,Frosinone,"6'0""",66,68,239,325,332,171,39,2019
 F. Zampano,DLD,Frosinone,"5'10""",76,78,279,293,375,201,57,2019
 N. Brighenti,DC,Frosinone,"5'10""",67,68,224,222,341,207,48,2019
 L. Dickmann,DD,SPAL,"5'10""",68,73,259,278,342,215,39,2019
 M. Valoti,MOC,SPAL,"6'2""",71,68,311,365,351,145,51,2019
 M. Pessina,MC,Atalanta,"6'0""",72,68,278,307,339,187,49,2019
 José Machín,MC,Parma,"6'0""",68,68,284,329,335,160,43,2019
 V. Parigini,AD,Torino,"5'11""",73,76,318,299,360,58,45,2019
 N. Opoku,DC,Udinese,"6'3""",73,68,223,196,313,204,39,2019
 A. Santurro,G,Bologne,"6'4""",49,42,80,117,250,42,342,2019
 J. Valencia,MC,Bologne,"6'1""",67,61,292,348,316,172,48,2019
 A. La Gumina,BU,Empoli,"6'0""",76,78,306,303,365,99,58,2019
 J. Rasmussen,DC,Empoli,"6'3""",64,63,247,229,324,198,53,2019
 D. Nikolaou,DC,Empoli,"6'3""",63,55,216,197,267,205,52,2019
 I. Lakićević,DD,Genoa,"5'11""",67,67,272,271,337,208,39,2019
 L. Paganini,MD,Frosinone,"6'0""",78,67,252,308,361,59,42,2019
 P. Sammarco,MC,Frosinone,"6'0""",60,62,287,318,326,189,47,2019
 A. Fulignati,G,SPAL,"6'2""",44,51,100,91,261,52,335,2019
 R. Di Gennaro,G,Inter,"6'2""",46,40,85,90,227,39,324,2019
 P. Frattali,G,Parma,"6'1""",46,52,80,100,242,56,328,2019
 S. Edera,MOC,Bologne,"5'9""",68,68,307,326,333,122,58,2019
 A. Šemper,G,Chievo Vérone,"6'4""",19,19,73,76,145,40,328,2019
 P. Jaroszyński,DG,Chievo Vérone,"6'0""",69,75,285,287,331,196,55,2019
 S. Aresti,G,Cagliari,"6'2""",40,35,99,101,247,49,326,2019
 P. Ghiglione,MD,Frosinone,"6'2""",78,76,286,280,347,190,48,2019
 A. Iacobucci,G,Frosinone,"6'2""",43,44,81,116,243,53,328,2019
 L. Šimić,DC,SPAL,"6'5""",51,52,226,200,253,206,46,2019
 A. Plizzari,G,Milan,"6'2""",37,45,91,104,219,49,329,2019
 A. Donnarumma,G,Milan,"6'4""",22,13,55,81,162,48,316,2019
 Daniel Fuzato,G,AS Rome,"6'3""",20,31,87,73,167,31,323,2019
 P. Micin,MOC,Udinese,"6'2""",68,66,303,315,307,95,47,2019
 F. Perucchini,G,Empoli,"6'3""",42,48,86,86,220,47,326,2019
 C. Lykogiannis,MG,Cagliari,"6'1""",69,74,301,334,299,186,52,2019
 R. Vodišek,G,Genoa,"6'2""",46,48,54,64,235,35,323,2019
 M. Janković,AD,SPAL,"5'8""",73,76,270,307,364,108,53,2019
 A. Reca,MG,Atalanta,"6'2""",79,83,295,301,337,181,53,2019
 N. Schiappacasse,AD,Parma,"6'0""",73,70,278,266,334,103,56,2019
 Z. Celar,BU,AS Rome,"6'1""",69,73,268,240,325,65,48,2019
 S. Ichazo,G,Torino,"6'2""",45,45,100,83,263,39,321,2019
 V. Damascan,BU,Torino,"5'11""",68,69,298,281,326,50,54,2019
 S. Ingelsson,MOC,Udinese,"6'2""",67,66,275,308,303,171,53,2019
 O. Stijepović,MOC,Sampdoria,"6'1""",66,67,297,310,341,113,51,2019
 A. Deiola,MC,Cagliari,"6'2""",68,67,294,284,282,184,52,2019
 D. Kulusevski,MC,Atalanta,"6'1""",69,54,259,282,294,166,44,2019
 R. Piccoli,BU,Atalanta,"6'0""",60,55,286,223,287,95,61,2019
 T. Berni,G,Inter,"6'1""",29,29,77,77,189,27,313,2019
 Pedro Neto,AT,Lazio Rome,"5'8""",70,70,264,279,371,56,44,2019
 F. Dimarco,DG,Parma,"5'9""",68,67,245,307,317,194,43,2019
 M. Léris,BU,Chievo Vérone,"6'1""",63,64,303,270,290,171,46,2019
 G. Scamacca,BU,Sassuolo,"6'5""",54,54,274,294,259,85,52,2019
 F. Sierralta,DC,Parma,"6'3""",55,54,237,188,254,197,51,2019
 W. Bianda,DC,AS Rome,"6'1""",63,55,189,211,270,191,56,2019
 A. Riccardi,MOC,AS Rome,"5'10""",67,68,266,284,313,162,48,2019
 S. Perisan,G,Udinese,"6'4""",45,47,79,78,231,43,306,2019
 K. Despodov,BU,Cagliari,"5'10""",73,78,271,256,355,71,50,2019
 D. Hancko,DC,Fiorentina,"6'2""",53,62,267,239,271,195,53,2019
 P. Beruatto,DC,Juventus,"6'0""",67,63,216,242,297,198,53,2019
 Vinicius,G,Bologne,"6'2""",58,58,79,105,279,40,306,2019
 E. Vignato,MOC,Chievo Vérone,"5'9""",55,68,272,327,315,95,56,2019
 F. Verde,BU,Cagliari,"6'2""",51,50,283,219,253,73,52,2019
 A. Schäfer,MD,Genoa,"5'10""",78,77,265,259,354,152,56,2019
 J. Odgaard,BU,Sassuolo,"6'2""",66,68,255,249,327,108,53,2019
 Ibañez,DC,Atalanta,"6'1""",55,63,190,177,264,198,47,2019
 G. Guerrieri,G,Lazio Rome,"6'0""",49,41,84,89,234,51,299,2019
 G. Gaetano,MD,Naples,"5'9""",67,65,289,285,324,93,59,2019
 T. Čvančara,BU,Empoli,"6'3""",54,55,277,224,267,60,58,2019
 D. Vlahovic,BU,Fiorentina,"6'3""",63,64,275,226,284,67,47,2019
 F. Rossi,G,Atalanta,"6'4""",21,22,77,96,186,53,302,2019
 D. Merola,BU,Inter,"5'11""",65,59,253,232,295,60,38,2019
 Bruno Jordão,MOC,Lazio Rome,"5'11""",55,56,253,279,303,118,39,2019
 Gabriel Brazão,G,Parma,"6'3""",31,24,62,74,165,34,296,2019
 V. Millico,AD,Torino,"5'8""",55,68,270,290,291,95,49,2019
 B. Wilmot,DC,Udinese,"6'2""",51,50,172,165,254,175,54,2019
 G. Corbo,DC,Bologne,"6'1""",55,54,178,182,267,194,45,2019
 S. Tanasijevic,DC,Chievo Vérone,"6'0""",52,53,194,205,257,180,51,2019
 R. Doratiotto,AT,Cagliari,"5'10""",68,65,275,304,314,57,43,2019
 E. Ferigra,DC,Torino,"6'2""",55,65,187,170,269,189,55,2019
 M. Burruchaga,MC,Chievo Vérone,"5'9""",68,64,269,261,316,157,52,2019
 A. Ndrecka,DLG,Chievo Vérone,"5'9""",64,63,238,251,313,161,47,2019
 S. Grubac,BU,Chievo Vérone,"6'3""",53,56,263,222,255,71,51,2019
 M. Meli,AD,Fiorentina,"5'10""",55,55,275,273,273,114,47,2019
 M. Gasparini,G,Udinese,"6'1""",43,45,86,95,248,39,274,2019
 I. Karamoko,MDC,Chievo Vérone,"6'2""",55,51,252,262,265,162,55,2019
 L. Polvani,DC,Empoli,"6'2""",29,36,150,110,207,173,56,2019
 G. Poluzzi,G,SPAL,"6'1""",21,23,59,82,157,49,278,2019
 A. Diakhate,MDC,Parma,"5'10""",63,65,246,254,307,171,62,2019
 M. Leverbe,DC,Cagliari,"6'2""",53,54,174,159,254,169,59,2019
 G. Satalino,G,Sassuolo,"6'2""",16,24,68,70,155,29,266,2019
 Cristiano Ronaldo,BU,Juventus,"6'2""",91,88,437,415,433,84,58,2020
 S. Handanovič,G,Inter,"6'4""",55,51,80,88,272,48,420,2020
 G. Chiellini,DC,Juventus,"6'2""",70,61,280,276,327,272,15,2020
 K. Koulibaly,DC,Naples,"6'2""",73,69,220,259,320,266,43,2020
 D. Godín,DC,Inter,"6'2""",60,61,307,295,308,263,49,2020
 C. Eriksen,MOC,Inter,"5'11""",71,75,385,432,392,138,43,2020
 W. Szczęsny,G,Juventus,"6'5""",47,51,86,99,286,45,416,2020
 P. Dybala,MOC,Juventus,"5'10""",82,88,405,434,430,120,26,2020
 C. Immobile,BU,Lazio Rome,"6'1""",85,82,389,341,400,99,47,2020
 D. Mertens,AT,Naples,"5'7""",83,93,357,415,450,105,39,2020
 A. Gómez,MOC,Atalanta,"5'6""",85,94,356,405,450,114,46,2020
 M. Škriniar,DC,Inter,"6'2""",69,70,277,269,321,262,55,2020
 R. Lukaku,BU,Inter,"6'3""",84,69,400,369,338,90,54,2020
 L. Bonucci,DC,Juventus,"6'3""",64,60,311,346,324,256,13,2020
 M. Pjanić,MC,Juventus,"5'10""",67,69,359,440,376,224,42,2020
 L. Insigne,MOC,Naples,"5'4""",85,94,380,425,449,95,45,2020
 S. de Vrij,DC,Inter,"6'2""",66,65,256,269,333,260,52,2020
 M. de Ligt,DC,Juventus,"6'2""",73,64,303,317,336,248,56,2020
 G. Higuaín,BU,Juventus,"6'1""",69,64,396,360,360,75,39,2020
 S. Milinković-Savić,MC,Lazio Rome,"6'3""",67,66,389,411,337,224,47,2020
 Luis Alberto,MOC,Lazio Rome,"6'0""",72,76,368,430,383,159,43,2020
 G. Donnarumma,G,Milan,"6'5""",54,46,78,106,281,50,418,2020
 Z. Ibrahimović,BU,Milan,"6'5""",55,56,400,397,304,89,59,2020
 J. Iličić,MOC,Atalanta,"6'3""",69,72,394,420,362,111,52,2020
 L. Martínez,BU,Inter,"5'9""",83,83,379,364,414,131,48,2020
 Alex Sandro,DG,Juventus,"5'11""",85,79,364,369,403,243,40,2020
 B. Matuidi,MDC,Juventus,"5'11""",76,77,357,344,399,253,48,2020
 Douglas Costa,MG,Juventus,"5'8""",93,95,355,410,452,117,54,2020
 F. Acerbi,DC,Lazio Rome,"6'4""",61,64,258,334,278,259,53,2020
 Lucas Leiva,MDC,Lazio Rome,"5'10""",61,64,338,358,364,247,37,2020
 K. Manolas,DC,Naples,"6'2""",83,81,208,220,373,257,49,2020
 José Callejón,MD,Naples,"5'10""",90,88,389,356,425,128,49,2020
 Allan,MDC,Naples,"5'9""",71,79,343,358,406,261,44,2020
 E. Džeko,BU,AS Rome,"6'4""",60,61,388,352,296,102,63,2020
 S. Sirigu,G,Torino,"6'4""",51,50,69,83,287,38,406,2020
 R. Nainggolan,MDC,Cagliari,"5'9""",72,72,367,390,387,259,55,2020
 D. Zapata,BU,Atalanta,"6'2""",72,70,364,315,348,98,40,2020
 M. Brozović,MC,Inter,"5'11""",64,63,359,403,349,238,50,2020
 J. Cuadrado,MD,Juventus,"5'10""",90,88,351,391,428,207,38,2020
 S. Khedira,MC,Juventus,"6'2""",53,44,379,368,290,236,48,2020
 A. Ramsey,MC,Juventus,"6'0""",69,68,371,380,365,208,40,2020
 G. Buffon,G,Juventus,"6'4""",30,37,95,122,251,35,400,2020
 T. Strakosha,G,Lazio Rome,"6'4""",46,41,84,77,257,50,409,2020
 A. Romagnoli,DC,Milan,"6'2""",66,60,243,266,317,256,52,2020
 Fabián,MC,Naples,"6'2""",63,68,366,385,352,223,60,2020
 A. Milik,BU,Naples,"6'1""",71,67,370,377,345,101,62,2020
 Pau López,G,AS Rome,"6'2""",52,45,113,119,268,50,410,2020
 A. Rabiot,MC,Juventus,"6'4""",74,71,372,373,375,226,52,2020
 M. Politano,MD,Naples,"5'7""",84,85,350,399,427,121,48,2020
 A. Kolarov,DG,AS Rome,"6'2""",68,71,372,407,342,246,61,2020
 A. Belotti,BU,Torino,"5'11""",77,77,364,315,383,110,53,2020
 F. Ribéry,MG,Fiorentina,"5'7""",74,77,356,410,405,82,47,2020
 M. Perin,G,Genoa,"6'2""",56,57,86,101,290,51,401,2020
 A. Sánchez,AG,Inter,"5'6""",79,83,380,400,414,117,60,2020
 D. Rugani,DC,Juventus,"6'3""",66,61,259,264,321,249,30,2020
 F. Bernardeschi,MOC,Juventus,"6'1""",81,82,361,401,405,170,64,2020
 M. Lazzari,MD,Lazio Rome,"5'9""",87,90,330,364,427,162,47,2020
 J. Correa,MOC,Lazio Rome,"6'2""",86,82,375,392,399,102,44,2020
 S. Kjær,DC,Milan,"6'3""",65,64,301,306,305,241,54,2020
 G. Bonaventura,MC,Milan,"5'11""",73,73,384,404,376,214,60,2020
 P. Zieliński,MOC,Naples,"5'11""",82,79,356,395,392,212,50,2020
 C. Smalling,DC,AS Rome,"6'4""",75,61,302,252,313,242,71,2020
 H. Mkhitaryan,MD,AS Rome,"5'10""",77,79,361,387,398,161,42,2020
 N. Nkoulou,DC,Torino,"6'0""",70,70,306,275,358,243,41,2020
 M. Balotelli,BU,Brescia,"6'3""",77,75,368,384,341,52,12,2020
 F. Quagliarella,BU,Sampdoria,"5'11""",67,64,383,391,361,71,26,2020
 A. Cragno,G,Cagliari,"6'0""",37,41,78,82,229,43,395,2020
 A. Consigli,G,Sassuolo,"6'2""",34,48,80,90,254,46,398,2020
 L. Muriel,BU,Atalanta,"5'10""",90,86,355,360,421,72,48,2020
 N. Barella,MC,Inter,"5'9""",74,78,314,380,389,231,54,2020
 M. Vecino,MDC,Inter,"6'2""",64,69,356,365,346,232,20,2020
 R. Bentancur,MC,Juventus,"6'2""",76,69,331,384,359,223,55,2020
 S. Radu,DC,Lazio Rome,"6'0""",62,67,314,295,342,254,52,2020
 M. Parolo,MDC,Lazio Rome,"6'0""",55,66,371,356,337,240,44,2020
 H. Çalhanoğlu,MOC,Milan,"5'10""",65,70,359,429,367,174,50,2020
 H. Lozano,MD,Naples,"5'9""",93,94,353,363,432,106,59,2020
 L. Pellegrini,MOC,AS Rome,"6'1""",75,76,367,378,367,216,53,2020
 A. Izzo,DC,Torino,"6'0""",67,69,231,240,346,248,51,2020
 S. Zaza,BU,Torino,"6'1""",76,75,362,328,373,146,45,2020
 R. Malinovskyi,MC,Atalanta,"5'11""",72,69,376,413,343,181,52,2020
 M. Caldara,DC,Atalanta,"6'2""",65,62,264,227,318,246,43,2020
 A. Candreva,MD,Inter,"5'11""",75,72,361,381,371,177,46,2020
 S. Sensi,MC,Inter,"5'6""",65,72,300,396,372,209,48,2020
 Danilo,DD,Juventus,"6'0""",72,69,360,375,352,237,53,2020
 Jony,MG,Lazio Rome,"5'10""",87,88,335,390,413,152,62,2020
 S. Lulić,MG,Lazio Rome,"6'0""",80,75,359,371,380,227,46,2020
 Samu Castillejo,MOC,Milan,"6'0""",81,84,334,391,401,113,66,2020
